"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","Ros","+/-","GP","FG-","3PTM","FT-","PTS","OREB","REB","AST","ST","BLK","TO","TF","EJ","3D","2D"
"*0621b*","Jalen Williams","OKC","G,F","32","9/11ST","","4480","64.93","100%","0%","69","603.0","124","63","1,490","59","369","354","111","46","150","4","0","0","3"
"*04qrj*","Jaren Jackson","MEM","F,C","33","ASS","","4464","60.32","99%","0%","74","621.0","146","87","1,641","91","417","148","92","113","153","3","0","0","6"
"*04qsa*","Jalen Brunson","NY","G","34","GN","","4460","68.62","100%","0%","65","615.0","152","80","1,690","27","187","475","60","8","164","2","0","0","14"
"*001aw*","Kevin Durant","HOU","G,F","35","UBER","@UTA Mon 9:00PM","4424","71.35","99%","0%","62","532.0","160","58","1,647","23","374","263","50","77","190","6","0","0","5"
"*04kj6*","Luka Doncic","LAL","G","36","GOD","PHO Mon 10:00PM","4394","87.88","100%","0%","50","564.0","177","86","1,408","40","409","383","89","21","179","13","1","5","21"
"*02nf6*","Damian Lillard","POR","G","37","FA","","4347","74.95","37%","-0.2%","58","548.0","197","31","1,447","29","272","410","70","10","162","1","0","2","14"
"*05qt3*","Desmond Bane","ORL","G,F","38","UBER","CHI Mon 7:30PM","4344","62.96","99%","+0.1%","69","525.0","164","21","1,327","62","418","369","80","28","169","5","0","1","10"
"*04qrr*","Michael Porter","BKN","F","39","GWBush","CHA Mon 7:30PM","4307","55.94","99%","-0.2%","77","520.0","193","45","1,398","138","540","165","50","38","104","0","0","0","15"
"*042n4*","Jamal Murray","DEN","G","40","L Bozo","DAL Mon 9:00PM","4306","64.27","99%","0%","67","590.0","156","28","1,436","45","261","403","91","33","138","2","1","0","5"
"*05uie*","Scottie Barnes","TOR","F","41","UBER","","4241","65.25","100%","0%","65","589.0","76","74","1,252","109","502","378","93","63","185","5","0","1","26"
"*02nf1*","Anthony Davis","DAL","F,C","42","9/11FT","@DEN Mon 9:00PM","4227","82.88","99%","0%","51","440.0","35","83","1,261","134","590","181","59","110","113","1","0","1","36"
"*02xg9*","Rudy Gobert","MIN","C","43","HAIRY","","4197","58.29","98%","+0.2%","72","169.0","0","89","866","265","785","127","56","104","89","5","1","0","36"
"*01eon*","DeMar DeRozan","SAC","F","44","Bomb","","4185","54.35","99%","0%","77","684.0","84","63","1,710","50","298","342","62","32","105","5","0","0","3"
"*05uic*","Jalen Green","PHO","G","45","TRUMP","@LAL Mon 10:00PM","4162","50.76","96%","-0.4%","82","829.0","234","63","1,723","45","377","282","71","27","203","7","1","0","4"
"*06cch*","Victor Wembanyama","SA","C","46","9/11FT","","4151","90.24","100%","0%","46","449.0","142","31","1,116","82","506","168","52","176","149","1","0","1","28"
"*06ca8*","Amen Thompson","HOU","G,F","47","GN","@UTA Mon 9:00PM","4138","59.97","100%","+0.1%","69","309.0","25","78","970","192","564","265","97","89","138","3","2","3","21"
"*05qtt*","Onyeka Okongwu","ATL","F,C","48","UBER","@DET Mon 7:00PM","4114","55.59","100%","+0.1%","74","296.0","48","52","988","220","660","168","69","68","90","4","0","0","28"
"*049kb*","DeAaron Fox","SA","G","49","Penta","","4111","66.31","99%","+0.2%","62","624.0","118","55","1,459","54","298","392","91","25","174","3","0","0","9"
"*051on*","Coby White","CHI","G","50","TRUMP","@ORL Mon 7:30PM","4103","55.45","100%","+0.2%","74","613.0","216","30","1,509","25","273","330","69","16","177","0","0","0","2"
"*05qtj*","Deni Avdija","POR","G,F","51","GOD","","4080","56.67","100%","0%","72","442.0","125","82","1,219","110","522","281","71","35","196","1","0","2","17"
"*04ewn*","OG Anunoby","NY","F","52","Penta","","4077","55.09","98%","-0.3%","74","538.0","171","43","1,332","97","358","164","110","65","102","1","0","0","1"
"*0017e*","Chris Paul","LAC","G","53","FA","@MIA Mon 7:30PM","4073","49.67","33%","-1.7%","82","334.0","140","7","723","33","296","605","103","22","129","7","1","0","12"
"*04qrn*","Mikal Bridges","NY","G,F","54","9/11FT","","4045","49.33","100%","0%","82","591.0","164","22","1,444","71","259","306","75","43","132","0","0","0","1"
"*0621k*","Christian Braun","DEN","G,F","55","GOD","DAL Mon 9:00PM","4023","50.92","79%","-2.6%","79","345.0","89","37","1,218","98","410","205","85","37","81","1","0","0","6"
"*05qt1*","Payton Pritchard","BOS","G","56","9/11ST","","4009","50.11","100%","0%","80","457.0","255","13","1,144","102","307","279","70","14","83","0","0","0","5"
"*03ajv*","Julius Randle","MIN","F","57","PRO","","3958","57.36","100%","0%","69","484.0","108","65","1,288","144","487","323","47","16","196","1","0","0","14"
"*03ad2*","Myles Turner","MIL","C","58","PRO","@WAS Mon 7:00PM","3865","53.68","100%","0%","72","421.0","156","54","1,120","90","471","111","54","144","123","3","0","0","13"
"*005kc*","Russell Westbrook","SAC","G","59","9/11FT","","3822","50.96","86%","-0.2%","75","458.0","94","79","994","102","370","457","106","37","242","3","0","4","13"
"*005ki*","Brook Lopez","LAC","C","60","FA","@MIA Mon 7:30PM","3793","47.41","37%","-1.8%","80","380.0","139","24","1,041","113","401","143","50","148","84","1","0","0","4"
"*05uii*","Franz Wagner","ORL","F","61","BALL","CHI Mon 7:30PM","3772","62.87","100%","0%","60","624.0","104","40","1,449","56","342","284","75","21","138","2","0","0","3"
"*0527h*","Naz Reid","MIN","F,C","62","GWBush","","3770","47.12","97%","-0.2%","80","497.0","175","32","1,138","92","480","181","58","72","108","8","1","0","10"
"*051p8*","Jordan Poole","NO","G","63","PartyMar","","3767","55.4","92%","-0.5%","68","600.0","235","32","1,391","31","203","303","86","27","204","9","0","0","1"
"*05qu0*","Jaden McDaniels","MIN","F","64","PRO","","3738","45.59","97%","-0.6%","82","436.0","100","24","1,000","129","470","163","110","74","95","3","1","0","10"
"*03lls*","Jaylen Brown","BOS","G,F","65","GWBush","","3718","59.02","99%","+0.1%","63","600.0","116","76","1,398","82","368","286","73","19","162","6","0","0","5"
"*04qrp*","Miles Bridges","CHA","F","66","BALL","@BKN Mon 7:30PM","3702","57.84","100%","0%","64","620.0","141","33","1,300","72","481","248","44","45","136","7","1","1","14"
"*05qsq*","Tyrese Maxey","PHI","G","67","420","","3686","70.88","100%","0%","52","614.0","161","35","1,369","15","174","317","91","21","124","0","0","1","8"
"*06cd4*","Toumani Camara","POR","F","68","BALL","","3650","46.79","93%","-0.5%","78","388.0","135","35","882","173","450","175","116","50","109","0","0","0","4"
"*0621l*","Walker Kessler","UTA","C","69","FA","HOU Mon 9:00PM","3612","62.28","63%","-0.6%","58","141.0","6","73","641","266","707","97","36","138","86","2","0","0","28"
"*04qs1*","Anfernee Simons","BOS","G","70","BALL","","3540","50.57","89%","-0.9%","70","646.0","215","19","1,348","25","189","337","60","5","143","1","0","0","2"
"*042ne*","Malik Beasley","(N/A)","G","71","FA","","3486","42.51","16%","-0.6%","82","610.0","319","45","1,336","47","214","139","73","5","83","9","1","0","1"
"*06213*","Keegan Murray","SAC","F","72","9/11FT","","3475","45.72","97%","+3.8%","76","456.0","154","12","942","146","507","109","61","69","60","0","0","0","11"
"*042n6*","Jakob Poeltl","TOR","C","73","TRUMP","","3473","60.93","95%","-0.1%","57","216.0","1","47","824","189","547","158","66","71","111","1","0","0","23"
"*03ad0*","Tyus Jones","ORL","G","74","FA","CHI Mon 7:30PM","3403","42.01","21%","-0.2%","81","377.0","166","6","829","40","196","429","69","8","91","0","0","0","6"
"*05uiz*","Quentin Grimes","PHI","G,F","75","ASS","","3397","45.29","92%","0%","75","439.0","162","52","1,092","59","324","228","74","22","141","0","0","0","4"
"*027pe*","Jimmy Butler","GS","F","76","GWBush","","3391","61.65","99%","+0.1%","55","296.0","32","62","964","125","296","298","77","18","74","0","0","3","6"
"*027oj*","Kyrie Irving","DAL","G","77","Penta","@DEN Mon 9:00PM","3385","67.7","78%","-0.1%","50","498.0","144","18","1,234","60","240","231","66","23","111","0","0","0","0"
"*051oj*","RJ Barrett","TOR","G,F","78","GOD","","3373","58.16","99%","-0.2%","58","522.0","107","115","1,223","61","366","314","46","17","165","4","0","2","10"
"*049kc*","Malik Monk","SAC","G","79","FA","","3359","51.68","80%","-3.4%","65","527.0","139","24","1,117","30","245","362","61","38","159","6","0","0","4"
"*02nfz*","Draymond Green","GS","F,C","80","GWBush","","3345","49.19","91%","+0.3%","68","293.0","80","46","613","74","414","383","99","70","174","13","1","1","6"
"*04ex6*","Isaiah Hartenstein","OKC","C","81","L Bozo","","3326","58.35","99%","-0.3%","57","201.0","0","38","637","163","611","219","47","62","96","0","0","0","28"
"*06mjw*","Stephon Castle","SA","G","82","BALL","","3321","41","99%","-0.2%","81","565.0","95","95","1,190","89","297","332","74","22","177","0","0","0","6"
"*027p4*","Tobias Harris","DET","F","83","TRUMP","ATL Mon 7:00PM","3319","45.47","91%","+0.4%","73","421.0","91","23","1,002","65","432","162","74","57","85","5","0","0","5"
"*05qto*","LaMelo Ball","CHA","G","84","BALL","@BKN Mon 7:30PM","3306","70.34","100%","+0.1%","47","597.0","179","36","1,184","47","232","346","54","13","167","2","0","0","13"
"*06216*","Shaedon Sharpe","POR","G,F","85","TRUMP","","3295","45.76","99%","-0.2%","72","605.0","147","52","1,335","68","324","198","62","16","150","2","0","0","3"
"*027oo*","Jonas Valanciunas","DEN","C","86","FA","DAL Mon 9:00PM","3282","40.52","32%","-1.2%","81","282.0","8","20","843","190","627","164","37","46","120","5","0","0","21"
"*0623a*","Scotty Pippen","MEM","G","87","FA","","3256","41.22","45%","-0.5%","79","309.0","87","49","779","65","259","347","103","30","138","3","0","1","9"
"*05uir*","Trey Murphy","NO","G,F","88","420","","3203","60.43","100%","0%","53","458.0","158","26","1,124","47","268","188","56","39","103","3","0","0","2"
"*06cby*","Keyonte George","UTA","G","89","UBER","HOU Mon 9:00PM","3201","47.78","99%","+0.1%","67","560.0","174","52","1,125","26","253","377","46","9","183","4","0","0","4"
"*03r7z*","Norman Powell","MIA","G,F","90","PRO","LAC Mon 7:30PM","3159","52.65","99%","0%","60","488.0","179","52","1,306","21","190","125","73","9","108","0","0","0","1"
"*051or*","Cameron Johnson","DEN","F","91","Penta","DAL Mon 9:00PM","3155","55.35","88%","+4.2%","57","392.0","159","24","1,070","54","247","194","53","25","99","2","0","0","2"
"*051pb*","Nicolas Claxton","BKN","C","92","9/11ST","CHA Mon 7:30PM","3134","44.77","98%","-0.1%","70","248.0","5","75","724","157","515","157","62","100","87","5","3","0","13"
"*04848*","Fred VanVleet","HOU","G","93","FA","@UTA Mon 9:00PM","3126","52.1","38%","+0.1%","60","472.0","159","26","844","32","221","333","94","25","87","2","3","0","4"
"*031m4*","Dennis Schroder","SAC","G","94","FA","","3105","41.4","82%","-3.1%","75","491.0","127","35","980","27","198","404","66","12","142","7","0","0","7"
"*02nf7*","Harrison Barnes","SA","F","95","PartyMar","","3099","37.79","57%","-3.4%","82","336.0","156","38","1,011","97","310","136","39","14","50","0","0","0","1"
"*051oi*","Ja Morant","MEM","G","96","420","","3098","61.96","98%","-0.1%","50","485.0","88","56","1,159","34","205","364","61","12","185","13","1","1","13"
"*05qtr*","Devin Vassell","SA","G,F","97","9/11FT","","3096","48.38","95%","+0.9%","64","495.0","158","25","1,041","34","255","183","84","33","88","1","0","0","2"
"*05uj4*","Santi Aldama","MEM","F,C","98","L Bozo","","3075","47.31","96%","+0.3%","65","335.0","120","29","811","94","416","188","52","29","71","4","0","0","10"
"*06mkd*","Yves Missi","NO","F,C","99","420","","3067","42.01","68%","+5%","73","223.0","0","77","665","255","601","99","37","98","82","0","0","0","14"
"*06mk6*","Carlton Carrington","WAS","G","100","FA","MIL Mon 7:00PM","3051","37.21","59%","-1.8%","82","448.0","138","16","807","33","341","364","54","21","141","3","0","0","5"
"*02ym0*","Andrew Wiggins","MIA","G,F","101","Penta","LAC Mon 7:30PM","3034","50.57","96%","-0.1%","60","463.0","130","61","1,078","89","269","158","60","50","99","0","0","0","3"
"*06210*","Paolo Banchero","ORL","F","102","PRO","CHI Mon 7:30PM","3014","65.52","100%","0%","46","499.0","87","105","1,191","51","345","219","36","28","136","4","0","0","11"
"*031lx*","CJ McCollum","WAS","G","103","9/11ST","MIL Mon 7:00PM","3001","53.59","95%","+1.1%","56","556.0","171","49","1,183","42","212","227","46","24","106","4","0","0","0"
"*06215*","Bennedict Mathurin","IND","G,F","104","L Bozo","CLE Mon 7:00PM","2997","41.62","99%","0%","72","462.0","98","56","1,156","87","383","136","47","24","135","3","1","0","8"
"*03e74*","Spencer Dinwiddie","(N/A)","G","105","FA","","2996","37.92","6%","-0.5%","79","398.0","109","48","872","18","209","349","70","17","102","3","0","0","5"
"*06mju*","Alex Sarr","WAS","F,C","106","BALL","MIL Mon 7:00PM","2953","44.07","100%","+0.1%","67","502.0","105","53","869","124","435","161","44","101","114","0","0","0","10"
"*0623m*","Keon Ellis","SAC","G","107","FA","","2936","36.7","39%","-3%","80","237.0","139","13","666","60","212","120","121","63","71","1","0","0","0"
"*051os*","P.J. Washington","DAL","F,C","108","Penta","@DEN Mon 9:00PM","2929","51.39","95%","+0.4%","57","364.0","91","55","836","82","442","131","63","60","118","3","1","0","14"
"*03xmt*","Guerschon Yabusele","NY","F,C","109","FA","","2892","41.31","18%","-1%","70","281.0","104","38","768","134","395","148","58","24","87","1","0","0","3"
"*03nwk*","Kelly Oubre Jr.","PHI","F","110","9/11FT","","2890","48.17","85%","-2.7%","60","393.0","71","46","906","97","368","108","92","30","80","2","0","0","10"
"*04jwd*","Royce ONeale","PHO","F","111","ASS","@LAL Mon 10:00PM","2872","38.29","65%","-2.2%","75","329.0","179","7","680","53","349","163","67","34","65","2","0","0","1"
"*05qzh*","Naji Marshall","DAL","F","112","FA","@DEN Mon 9:00PM","2868","41.57","60%","-0.6%","69","350.0","60","30","914","76","328","208","70","11","112","3","1","0","6"
"*04qrm*","Collin Sexton","CHA","G","113","PartyMar","@BKN Mon 7:30PM","2864","45.46","89%","-0.8%","63","451.0","110","34","1,159","60","171","264","47","6","160","6","0","0","2"
"*051p4*","Ty Jerome","MEM","G,F","114","FA","","2851","40.73","44%","-3.6%","70","299.0","111","19","878","50","173","237","78","3","92","4","0","0","0"
"*051p9*","Keldon Johnson","SA","G,F","115","9/11FT","","2840","36.88","67%","+0.2%","77","399.0","87","44","979","112","371","125","49","22","77","1","0","0","3"
"*027ou*","Klay Thompson","DAL","G,F","116","FA","@DEN Mon 9:00PM","2834","39.36","53%","-0.2%","72","516.0","216","7","1,005","44","246","145","50","30","88","0","0","0","0"
"*05ujt*","Aaron Wiggins","OKC","G,F","117","FA","","2826","37.18","50%","+0.3%","76","373.0","130","15","914","81","295","134","60","18","69","1","0","0","2"
"*06mk1*","Zach Edey","MEM","C","118","HAIRY","","2818","42.7","92%","+0.7%","66","182.0","18","37","610","232","548","65","36","85","88","1","0","0","12"
"*06cc7*","Brandin Podziemski","GS","G,F","119","Penta","","2811","43.92","92%","-0.1%","64","349.0","115","23","747","65","325","220","69","13","75","1","0","0","2"
"*051ok*","DeAndre Hunter","CLE","F","120","PartyMar","@IND Mon 7:00PM","2808","43.88","89%","-0.8%","64","404.0","157","39","1,088","44","258","92","50","13","82","4","0","0","2"
"*042n3*","Buddy Hield","GS","G,F","121","FA","","2805","34.21","32%","-1.5%","82","458.0","203","11","912","51","264","134","69","23","91","1","0","0","0"
"*04ex8*","Dillon Brooks","PHO","G,F","122","UBER","@LAL Mon 10:00PM","2793","37.24","83%","+0.1%","75","511.0","186","22","1,053","75","275","128","60","16","76","16","1","0","0"
"*0527l*","Luguentz Dort","OKC","G,F","123","FA","","2765","38.94","38%","-1.3%","71","335.0","170","13","719","89","293","115","79","39","51","4","2","0","0"
"*051oy*","Goga Bitadze","ORL","C","124","FA","CHI Mon 7:30PM","2759","39.41","38%","-0.6%","70","132.0","3","48","502","167","463","137","49","98","72","6","1","0","15"
"*062dn*","Julian Champagnie","SA","F","125","9/11FT","","2753","33.57","54%","+15.8%","82","389.0","178","9","815","67","318","111","61","35","74","1","1","0","0"
"*051ox*","Nickeil Alexander-Walker","ATL","G,F","126","PRO","@DET Mon 7:00PM","2746","33.49","83%","+0.8%","82","346.0","141","26","773","54","265","223","50","34","99","0","0","0","1"
"*05qsx*","Obi Toppin","IND","F,C","127","FA","CLE Mon 7:00PM","2743","34.72","44%","-1.3%","79","282.0","110","25","833","56","318","128","46","28","68","0","0","0","2"
"*01eo9*","Jrue Holiday","POR","G","128","9/11ST","","2728","44","97%","-0.8%","62","319.0","108","7","686","76","265","239","66","27","77","0","0","0","1"
"*04qru*","Donte DiVincenzo","MIN","G","129","PartyMar","","2725","43.95","93%","+0.1%","62","343.0","174","14","723","32","228","225","73","17","99","1","1","0","1"
"*051pi*","Daniel Gafford","DAL","C","130","UBER","@DEN Mon 9:00PM","2712","47.58","81%","-1.3%","57","120.0","0","61","701","155","388","80","23","102","66","1","0","0","8"
"*0015e*","Mike Conley","MIN","G","131","FA","","2711","38.18","22%","-1%","71","281.0","127","9","582","32","182","319","79","14","75","0","0","0","1"
"*03wr4*","T.J. McConnell","IND","G","132","GOD","CLE Mon 7:00PM","2708","34.28","69%","+10.9%","79","300.0","15","20","720","44","193","351","83","21","109","2","0","0","2"
"*06cdn*","Scoot Henderson","POR","G","133","420","","2706","41","72%","-2.5%","66","398.0","105","48","837","52","198","335","68","13","177","1","0","0","2"
"*0621g*","Tari Eason","HOU","F","134","PartyMar","@UTA Mon 9:00PM","2697","47.32","72%","-2.4%","57","287.0","63","25","686","128","362","83","97","50","65","5","1","0","6"
"*06mle*","Kyle Filipowski","UTA","F,C","135","FA","HOU Mon 9:00PM","2681","37.24","71%","-1.3%","72","258.0","77","50","690","112","440","140","48","22","102","0","0","0","13"
"*0621e*","Mark Williams","PHO","C","136","BALL","@LAL Mon 10:00PM","2659","60.43","98%","0%","44","177.0","0","32","671","132","447","109","32","54","71","0","0","0","21"
"*06cac*","Cason Wallace","OKC","G,F","137","FA","","2621","38.54","80%","-1.4%","68","257.0","74","7","568","71","229","173","120","35","59","1","0","0","0"
"*02nf3*","Bradley Beal","LAC","G","138","FA","@MIA Mon 7:30PM","2618","49.4","48%","-2.3%","53","349.0","102","27","902","34","177","195","58","28","99","1","0","0","1"
"*04qrl*","Wendell Carter","ORL","C","139","ASS","CHI Mon 7:30PM","2616","38.47","86%","-0.4%","68","265.0","37","46","618","151","492","134","52","41","77","7","1","0","10"
"*042nf*","Caris LeVert","DET","G,F","140","FA","ATL Mon 7:00PM","2599","40.61","36%","-1.3%","64","319.0","106","45","776","41","203","215","57","33","76","1","0","0","1"
"*06mjz*","Donovan Clingan","POR","C","141","9/11ST","","2598","38.78","99%","+0.3%","67","154.0","14","42","436","217","527","77","34","110","72","0","0","0","8"
"*05uiv*","Keon Johnson","(N/A)","G","142","FA","","2598","32.89","6%","-0.4%","79","476.0","126","32","839","63","297","175","82","30","116","4","1","0","0"
"*042n8*","Taurean Prince","MIL","G,F","143","FA","@WAS Mon 7:00PM","2585","32.31","12%","-0.9%","80","279.0","147","9","656","34","287","155","76","15","82","5","0","0","1"
"*05uiu*","Jalen Johnson","ATL","F","144","ASS","@DET Mon 7:00PM","2577","71.58","100%","0%","36","271.0","44","32","680","62","359","181","56","36","106","2","0","1","20"
"*06mkl*","Isaiah Collier","UTA","G","145","FA","HOU Mon 9:00PM","2575","36.27","68%","-8.3%","71","321.0","42","49","615","32","235","446","66","16","208","3","0","0","11"
"*042n2*","Kris Dunn","LAC","G","146","FA","@MIA Mon 7:30PM","2571","34.74","33%","+5%","74","245.0","75","7","474","53","251","210","128","27","74","1","1","0","0"
"*05uij*","Davion Mitchell","MIA","G","147","GWBush","LAC Mon 7:30PM","2568","34.7","83%","-1%","74","253.0","84","26","588","35","167","363","72","16","128","5","0","0","1"
"*06mk7*","Kelel Ware","MIA","F,C","148","9/11FT","LAC Mon 7:30PM","2566","40.09","99%","+0.4%","64","207.0","35","21","595","116","473","60","39","71","57","0","0","0","15"
"*051pa*","Kevin Porter","MIL","G","149","Bomb","@WAS Mon 7:00PM","2554","34.05","86%","+10.5%","75","359.0","55","39","771","42","278","256","81","13","136","6","0","1","2"
"*06cc5*","Anthony Black","ORL","G","150","BALL","CHI Mon 7:30PM","2543","32.6","69%","+6%","78","358.0","62","47","736","52","230","240","86","48","139","3","0","0","1"
"*03el5*","Kristaps Porzingis","ATL","F,C","151","GWBush","@DET Mon 7:00PM","2542","60.52","99%","0%","42","297.0","103","38","818","68","284","87","31","63","53","4","0","0","6"
"*06cc1*","Bilal Coulibaly","WAS","G,F","152","420","MIL Mon 7:00PM","2538","43.02","75%","-1.4%","59","361.0","63","47","727","91","294","199","78","41","125","1","0","1","3"
"*06mjt*","Zaccharie Risacher","ATL","F","153","FA","@DET Mon 7:00PM","2535","33.8","78%","-1.3%","75","422.0","122","43","942","86","268","92","52","37","92","1","0","0","1"
"*0621u*","Andrew Nembhard","IND","G","154","PRO","CLE Mon 7:00PM","2521","38.78","97%","-0.3%","65","292.0","51","28","653","34","216","326","79","11","112","8","2","0","2"
"*0621y*","Max Christie","DAL","G,F","155","PartyMar","@DEN Mon 9:00PM","2469","31.65","61%","-2.7%","78","338.0","115","22","749","38","258","146","64","31","88","0","0","0","0"
"*051op*","Rui Hachimura","LAL","F","156","PartyMar","PHO Mon 10:00PM","2462","41.73","68%","-0.5%","59","283.0","102","26","775","79","295","83","45","26","49","0","0","0","1"
"*04ewr*","Kyle Kuzma","MIL","F","157","FA","@WAS Mon 7:00PM","2460","37.85","80%","-0.9%","65","478.0","96","74","964","54","370","152","36","19","146","0","0","0","6"
"*05qsp*","Isaiah Joe","OKC","G","158","FA","","2458","33.22","39%","-3.6%","74","329.0","192","10","756","41","196","119","48","9","38","0","0","0","0"
"*048zt*","Derrick Jones","LAC","F","159","FA","@MIA Mon 7:30PM","2458","31.92","20%","-2.6%","77","279.0","78","35","781","93","263","60","79","33","66","3","0","0","0"
"*03ad4*","DAngelo Russell","DAL","G","160","FA","@DEN Mon 9:00PM","2452","42.28","77%","-5.2%","58","389.0","113","24","732","20","162","297","56","23","108","2","0","0","4"
