"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","Ros","+/-","GP","FG-","3PTM","FT-","PTS","OREB","REB","AST","ST","BLK","TO","TF","EJ","3D","2D"
"*051pb*","Nicolas Claxton","BKN","C","32","9/11ST","CHA Mon 7:30PM","4483","58.99","98%","-0.1%","76","173.0","0","113","961","184","702","144","65","189","96","11","0","0","28"
"*03lls*","Jaylen Brown","BOS","G,F","33","GWBush","","4454","66.48","99%","+0.1%","67","704.0","163","81","1,784","78","459","232","75","26","197","3","0","0","13"
"*01eo9*","Jrue Holiday","POR","G","34","9/11ST","","4453","66.46","97%","-0.8%","67","533.0","158","25","1,290","79","341","495","79","25","197","0","0","0","16"
"*05uig*","Josh Giddey","CHI","G","35","Bomb","@ORL Mon 7:30PM","4448","58.53","100%","0%","76","579.0","76","39","1,260","148","599","469","57","31","211","2","0","4","28"
"*051ol*","Darius Garland","CLE","G","36","BALL","@IND Mon 7:00PM","4443","64.39","97%","+0.2%","69","607.0","169","44","1,490","28","185","538","85","9","199","3","0","0","18"
"*031lx*","CJ McCollum","WAS","G","37","9/11ST","MIL Mon 7:00PM","4392","58.56","95%","+1%","75","757.0","211","55","1,568","55","328","429","70","38","183","6","0","0","6"
"*051oi*","Ja Morant","MEM","G","38","420","","4363","71.52","98%","-0.2%","61","648.0","92","125","1,596","61","357","493","66","16","206","7","2","7","20"
"*05uiq*","Alperen Sengun","HOU","F,C","39","PRO","@UTA Mon 9:00PM","4356","58.08","100%","0%","75","357.0","19","82","1,109","242","678","291","70","70","193","4","0","2","29"
"*03e74*","Spencer Dinwiddie","(N/A)","G","40","FA","","4342","54.96","6%","-0.5%","79","590.0","181","62","1,369","28","270","515","67","24","145","7","1","0","9"
"*042n3*","Buddy Hield","GS","G,F","41","FA","","4329","54.11","32%","-1.5%","80","563.0","288","23","1,344","67","400","225","92","26","139","1","0","0","3"
"*04qsa*","Jalen Brunson","NY","G","42","GN","","4320","63.53","100%","0%","68","608.0","134","67","1,633","40","241","421","61","15","142","2","0","0","5"
"*005ki*","Brook Lopez","LAC","C","43","FA","@MIA Mon 7:30PM","4241","54.37","37%","-1.7%","78","422.0","136","41","1,239","157","520","99","37","193","107","9","2","0","11"
"*05uie*","Scottie Barnes","TOR","F","44","UBER","","4147","53.86","100%","0%","77","553.0","63","56","1,179","179","512","371","83","61","154","6","1","1","15"
"*005kc*","Russell Westbrook","SAC","G","45","9/11FT","","4079","55.88","86%","-0.2%","73","559.0","89","108","1,159","89","423","551","76","33","255","7","0","4","24"
"*02xg9*","Rudy Gobert","MIN","C","46","HAIRY","","4075","58.21","98%","+0.2%","70","186.0","0","121","939","231","814","87","56","95","122","5","1","0","35"
"*03ad4*","DAngelo Russell","DAL","G","47","FA","@DEN Mon 9:00PM","3981","56.07","77%","-5.1%","71","503.0","194","37","1,263","35","215","437","70","29","186","6","2","0","9"
"*027oo*","Jonas Valanciunas","DEN","C","49","FA","DAL Mon 9:00PM","3964","50.18","32%","-1.2%","79","370.0","38","39","1,115","225","804","140","20","52","159","4","1","0","43"
"*031m9*","Mason Plumlee","CHA","C","48","FA","@BKN Mon 7:30PM","3964","50.18","7%","+0.2%","79","155.0","0","114","857","229","700","245","46","47","117","2","0","0","23"
"*042n6*","Jakob Poeltl","TOR","C","50","TRUMP","","3953","54.9","95%","-0.1%","72","229.0","0","82","897","236","653","197","66","86","125","0","0","0","19"
"*051p8*","Jordan Poole","NO","G","51","PartyMar","","3937","48.01","92%","-0.6%","82","728.0","214","54","1,675","32","225","369","63","21","252","14","1","0","1"
"*04ewm*","Jarrett Allen","CLE","C","52","9/11ST","@IND Mon 7:00PM","3930","57.79","99%","-0.5%","68","223.0","1","59","969","221","666","113","54","84","93","0","0","0","32"
"*05uii*","Franz Wagner","ORL","F","53","BALL","CHI Mon 7:30PM","3920","49","100%","0%","80","576.0","130","51","1,485","70","329","283","77","17","167","3","0","0","2"
"*042n4*","Jamal Murray","DEN","G","54","L Bozo","DAL Mon 9:00PM","3880","59.69","99%","0%","65","568.0","172","36","1,298","48","257","400","66","16","145","2","0","1","5"
"*01uyj*","Paul George","PHI","F","55","Penta","","3831","68.41","95%","-0.1%","56","545.0","158","38","1,332","45","342","288","83","20","176","5","0","1","8"
"*04qrj*","Jaren Jackson","MEM","F,C","56","ASS","","3815","60.56","99%","0%","63","406.0","100","65","1,173","108","426","60","65","189","107","9","0","0","7"
"*049kd*","Deandre Ayton","LAL","C","57","TRUMP","PHO Mon 10:00PM","3796","56.66","99%","-0.2%","67","365.0","7","48","1,203","172","667","115","37","53","120","7","0","0","36"
"*05qu9*","Immanuel Quickley","TOR","G","58","Bomb","","3764","46.47","99%","0%","81","517.0","168","45","1,209","58","337","279","80","14","100","0","0","0","4"
"*06210*","Paolo Banchero","ORL","F","59","PRO","CHI Mon 7:30PM","3742","51.97","100%","0%","72","643.0","85","140","1,437","84","497","269","60","39","200","3","0","0","14"
"*027ou*","Klay Thompson","DAL","G,F","60","FA","@DEN Mon 9:00PM","3723","53.96","53%","-0.6%","69","706.0","301","16","1,509","39","286","163","49","29","123","5","1","0","2"
"*03ad2*","Myles Turner","MIL","C","61","PRO","@WAS Mon 7:00PM","3712","59.87","99%","0%","62","331.0","93","60","1,113","88","466","89","36","140","103","0","0","0","18"
"*04ewt*","Derrick White","BOS","G","62","GWBush","","3708","45.22","100%","0%","82","408.0","149","24","1,017","52","293","321","54","76","95","0","0","0","7"
"*03ad7*","Kevon Looney","NO","C","63","FA","","3704","45.17","10%","-0.7%","82","142.0","0","61","578","274","760","207","52","50","45","0","0","0","14"
"*05uic*","Jalen Green","PHO","G","64","TRUMP","@LAL Mon 10:00PM","3698","48.66","96%","-0.3%","76","793.0","187","99","1,683","43","284","281","59","18","200","4","0","0","0"
"*0017e*","Chris Paul","LAC","G","65","FA","@MIA Mon 7:30PM","3696","62.64","33%","-1.6%","59","374.0","98","27","819","27","251","524","91","22","114","6","0","0","17"
"*001aw*","Kevin Durant","HOU","G,F","66","UBER","@UTA Mon 9:00PM","3688","78.47","99%","0%","47","379.0","93","27","1,366","17","313","235","34","67","156","11","0","1","5"
"*051ot*","Tyler Herro","MIA","G","67","GOD","LAC Mon 7:30PM","3688","55.04","98%","+0.8%","67","622.0","203","12","1,347","27","360","280","51","16","158","4","0","1","6"
"*02nfz*","Draymond Green","GS","F,C","68","GWBush","","3685","50.48","90%","+0.3%","73","224.0","40","31","617","66","525","500","74","60","204","17","2","0","11"
"*04ewu*","Josh Hart","NY","G,F","69","9/11ST","","3667","48.25","98%","+1.2%","76","245.0","61","44","743","142","593","290","88","21","117","12","1","0","10"
"*027oz*","Kawhi Leonard","LAC","F","70","Penta","@MIA Mon 7:30PM","3627","69.75","98%","+0.2%","52","425.0","104","36","1,239","57","338","204","72","28","88","1","0","0","4"
"*03e6s*","Clint Capela","HOU","C","71","FA","@UTA Mon 9:00PM","3618","55.66","17%","-0.4%","65","186.0","0","52","779","258","717","58","45","79","54","0","0","0","35"
"*042nt*","Ivica Zubac","LAC","C","72","TRUMP","@MIA Mon 7:30PM","3607","47.46","100%","0%","76","188.0","0","72","818","236","756","77","29","98","117","0","0","0","27"
"*03al0*","Aaron Gordon","DEN","F","73","9/11FT","DAL Mon 9:00PM","3604","53","93%","-3%","68","332.0","60","123","1,109","164","446","203","54","51","98","8","0","0","11"
"*03nwm*","Devin Booker","PHO","G,F","74","HAIRY","@LAL Mon 10:00PM","3602","67.96","99%","-0.1%","53","540.0","111","52","1,471","46","240","293","51","18","145","9","0","0","5"
"*05uir*","Trey Murphy","NO","G,F","75","420","","3597","45.53","100%","0%","79","413.0","202","18","1,148","59","281","112","89","43","61","1","0","0","1"
"*027p4*","Tobias Harris","DET","F","76","TRUMP","ATL Mon 7:00PM","3573","48.28","91%","+0.3%","74","422.0","126","16","1,085","67","424","186","68","40","89","1","0","0","7"
"*04ewn*","OG Anunoby","NY","F","77","Penta","","3571","53.3","98%","-0.2%","67","464.0","142","27","1,124","95","332","131","128","50","132","2","0","0","2"
"*04ewr*","Kyle Kuzma","MIL","F","78","FA","@WAS Mon 7:00PM","3564","55.69","80%","-1%","64","630.0","160","64","1,357","55","463","239","36","29","190","2","0","1","14"
"*0621b*","Jalen Williams","OKC","G,F","79","9/11ST","","3561","47.48","100%","+0.1%","75","380.0","73","36","1,056","84","337","248","103","35","123","0","0","0","3"
"*0621l*","Walker Kessler","UTA","C","80","FA","HOU Mon 9:00PM","3542","47.86","63%","-0.6%","74","116.0","1","77","679","231","620","69","26","173","58","0","0","0","20"
"*04qrw*","Kevin Huerter","CHI","G,F","81","HAIRY","@ORL Mon 7:30PM","3538","47.17","52%","-10.6%","75","446.0","205","36","1,140","42","251","221","80","24","97","3","0","0","0"
"*051pa*","Kevin Porter","MIL","G","82","Bomb","@WAS Mon 7:00PM","3524","59.73","84%","+8.5%","59","493.0","141","57","1,130","76","314","338","82","17","188","7","1","1","9"
"*05qt3*","Desmond Bane","ORL","G,F","83","UBER","CHI Mon 7:30PM","3523","60.74","99%","+0.1%","58","489.0","166","24","1,247","43","291","254","56","22","126","3","1","0","1"
"*03nwl*","Terry Rozier","MIA","G","84","FA","LAC Mon 7:30PM","3485","55.32","9%","-0.3%","63","695.0","165","42","1,329","51","259","319","74","16","134","1","0","0","1"
"*05qtt*","Onyeka Okongwu","ATL","F,C","85","UBER","@DET Mon 7:00PM","3453","43.16","100%","+0.1%","80","180.0","4","43","791","217","576","81","56","107","81","0","0","0","12"
"*03nwq*","Christian Wood","(N/A)","F","86","FA","","3433","51.24","2%","-0.1%","67","373.0","105","64","1,114","87","491","121","30","72","121","1","0","0","12"
"*03nwn*","Bobby Portis","MIL","F,C","87","TRUMP","@WAS Mon 7:00PM","3419","48.84","78%","-0.8%","70","405.0","95","29","987","154","672","105","29","16","81","7","0","0","38"
"*051os*","P.J. Washington","DAL","F,C","88","Penta","@DEN Mon 9:00PM","3412","46.74","95%","+0.4%","73","544.0","149","47","1,144","73","358","175","66","79","110","1","0","0","3"
"*02nf7*","Harrison Barnes","SA","F","89","PartyMar","","3366","41.05","57%","-3.4%","82","417.0","132","63","1,230","87","366","128","57","10","86","1","0","0","0"
"*03aq2*","Jerami Grant","POR","F","90","HAIRY","","3341","53.03","86%","+0.5%","63","479.0","144","64","1,290","53","283","150","51","53","116","2","0","0","2"
"*0015e*","Mike Conley","MIN","G","91","FA","","3334","49.76","22%","-1%","67","349.0","135","28","798","33","182","450","73","14","103","0","0","0","6"
"*05qtq*","Tre Jones","CHI","G","92","ASS","@ORL Mon 7:30PM","3321","48.84","69%","-1.8%","68","402.0","45","24","875","56","245","448","89","9","110","0","0","2","6"
"*04qsj*","Bruce Brown","DEN","G","93","FA","DAL Mon 9:00PM","3313","41.41","21%","-1.9%","80","383.0","91","37","923","63","328","268","87","51","123","3","0","1","3"
"*06214*","Jaden Ivey","DET","G","94","PRO","ATL Mon 7:00PM","3296","44.54","88%","-0.6%","74","574.0","120","90","1,204","73","288","387","61","17","237","6","0","0","8"
"*03ad0*","Tyus Jones","ORL","G","95","FA","CHI Mon 7:30PM","3280","41","21%","-0.2%","80","399.0","121","20","823","28","200","417","83","6","74","0","0","1","9"
"*04qsm*","DeAnthony Melton","GS","G","96","FA","","3259","42.32","16%","+0.3%","77","374.0","157","18","780","69","312","197","126","41","102","1","0","0","0"
"*06213*","Keegan Murray","SAC","F","97","9/11FT","","3250","40.62","96%","+3.2%","80","428.0","206","19","976","89","371","98","61","42","60","0","0","0","4"
"*031m0*","Kelly Olynyk","SA","C","98","FA","","3249","47.78","12%","-3.7%","68","279.0","93","34","847","82","420","252","60","37","168","3","0","0","9"
"*04qs1*","Anfernee Simons","BOS","G","99","BALL","","3224","52","89%","-0.8%","62","578.0","212","19","1,306","18","161","253","42","14","128","0","0","0","0"
"*03aq3*","Kyle Anderson","UTA","F","100","FA","HOU Mon 9:00PM","3208","46.49","11%","+2.7%","69","243.0","43","36","647","66","368","335","78","63","103","7","1","3","10"
"*06212*","Jabari Smith","HOU","F,C","101","GN","@UTA Mon 9:00PM","3199","40.49","95%","+0.7%","79","528.0","120","44","1,010","122","569","101","43","74","104","9","0","0","16"
"*051p9*","Keldon Johnson","SA","G,F","102","9/11FT","","3177","50.43","66%","-0.1%","63","610.0","134","82","1,385","56","318","183","46","11","134","1","0","0","5"
"*04qsi*","Jarred Vanderbilt","LAL","F","103","FA","PHO Mon 10:00PM","3176","40.72","16%","-1.1%","78","204.0","29","43","619","170","582","184","83","21","97","2","0","0","10"
"*05qym*","Kenyon Martin","(N/A)","F","104","FA","","3164","38.59","2%","-0.2%","82","310.0","68","71","1,039","126","452","123","41","30","91","5","0","0","5"
"*05qu0*","Jaden McDaniels","MIN","F","105","PRO","","3135","39.68","97%","-0.4%","79","346.0","107","38","953","92","307","148","74","76","112","4","1","0","0"
"*04jwd*","Royce ONeale","PHO","F","106","ASS","@LAL Mon 10:00PM","3124","41.11","65%","-2.5%","76","364.0","163","19","671","55","384","283","65","49","114","1","0","1","4"
"*05qsq*","Tyrese Maxey","PHI","G","107","420","","3112","51.87","100%","0%","60","474.0","160","33","1,218","23","176","212","49","8","80","0","0","0","0"
"*051oj*","RJ Barrett","TOR","G,F","108","GOD","","3108","42.58","99%","-0.2%","73","666.0","121","102","1,431","60","368","201","31","15","164","2","0","0","3"
"*042nw*","Malcolm Brogdon","(N/A)","G","109","FA","","3108","46.39","3%","-0.1%","67","378.0","132","24","1,000","42","280","248","45","18","98","0","0","0","0"
"*05qt0*","Saddiq Bey","NO","F","110","ASS","","3094","40.18","68%","+18.9%","77","483.0","151","33","1,062","98","362","118","70","13","71","1","0","0","4"
"*04qru*","Donte DiVincenzo","MIN","G","111","PartyMar","","3083","42.82","93%","0%","72","305.0","150","13","678","80","325","252","97","10","112","0","0","0","4"
"*03byk*","Jordan Clarkson","NY","G,F","112","FA","","3050","50","35%","-4.9%","61","573.0","155","45","1,271","72","246","270","33","13","186","3","1","0","3"
"*05qt9*","Killian Hayes","(N/A)","G","113","FA","","3040","40","1%","-0.1%","76","508.0","80","20","786","28","221","470","104","28","173","3","1","0","6"
"*042nf*","Caris LeVert","DET","G,F","114","FA","ATL Mon 7:00PM","3035","41.01","36%","-1.4%","74","422.0","127","50","897","53","282","287","72","24","116","4","0","0","1"
"*04qrl*","Wendell Carter","ORL","C","115","ASS","CHI Mon 7:30PM","3013","52.86","86%","-0.6%","57","291.0","80","51","868","120","497","132","30","33","106","4","0","0","21"
"*04ewk*","John Collins","LAC","F","116","L Bozo","@MIA Mon 7:30PM","3009","42.38","85%","-1.2%","71","348.0","70","35","931","77","462","85","42","73","79","3","0","0","11"
"*02nf3*","Bradley Beal","LAC","G","117","FA","@MIA Mon 7:30PM","3004","60.08","48%","-2.2%","50","434.0","80","36","1,160","41","196","271","45","33","145","3","0","0","2"
"*04qrr*","Michael Porter","BKN","F","118","GWBush","CHA Mon 7:30PM","2993","48.27","99%","-0.2%","62","419.0","188","24","1,080","64","341","65","37","29","68","2","1","0","3"
"*049s6*","Markelle Fultz","(N/A)","G","119","FA","","2984","49.73","2%","0%","60","330.0","27","31","837","69","234","341","87","26","139","0","0","0","3"
"*049kc*","Malik Monk","SAC","G","120","FA","","2958","38.42","79%","-3.8%","77","439.0","143","23","1,041","32","203","298","49","20","146","5","3","0","0"
"*031lv*","Kentavious Caldwell-Pope","MEM","G,F","121","FA","","2957","38.91","28%","-3.1%","76","340.0","135","22","822","35","208","183","112","35","86","5","0","0","0"
"*0527l*","Luguentz Dort","OKC","G,F","122","FA","","2954","39.92","38%","-1.3%","74","534.0","135","59","1,013","128","344","154","75","23","92","1","0","0","5"
"*04qse*","Gary Trent","MIL","G,F","123","L Bozo","@WAS Mon 7:00PM","2953","44.74","44%","-3.6%","66","530.0","166","33","1,148","30","173","106","104","14","55","2","0","0","0"
"*000zv*","Al Horford","GS","F,C","124","FA","","2945","46.75","29%","-1.7%","63","251.0","145","6","616","73","390","189","30","61","37","0","1","0","7"
"*0621g*","Tari Eason","HOU","F","125","PartyMar","@UTA Mon 9:00PM","2938","35.83","72%","-2.3%","82","364.0","59","36","760","195","496","88","96","47","101","4","1","0","7"
"*0621c*","Jalen Duren","DET","C","126","Penta","ATL Mon 7:00PM","2901","43.3","100%","0%","67","140.0","0","61","612","229","595","75","44","59","92","3","0","0","19"
"*04qsd*","Mitchell Robinson","NY","C","127","FA","","2901","49.17","50%","-2.7%","59","92.0","0","63","435","267","555","53","56","109","41","0","0","0","13"
"*05qtj*","Deni Avdija","POR","G,F","128","GOD","","2885","37.96","100%","0%","76","326.0","69","43","697","74","487","211","65","29","123","1","0","0","11"
"*03al1*","Marcus Smart","LAL","G","129","9/11FT","PHO Mon 10:00PM","2883","47.26","38%","-7.9%","61","352.0","115","30","703","46","191","382","93","23","143","10","3","0","6"
"*051pi*","Daniel Gafford","DAL","C","130","UBER","@DEN Mon 9:00PM","2877","36.88","81%","-1.1%","78","106.0","0","60","705","163","433","84","33","99","85","1","0","0","10"
"*03wr4*","T.J. McConnell","IND","G","131","GOD","CLE Mon 7:00PM","2848","37.97","68%","+9.6%","75","238.0","26","10","650","45","234","397","81","10","143","2","0","1","6"
"*06215*","Bennedict Mathurin","IND","G,F","132","L Bozo","CLE Mon 7:00PM","2833","36.32","99%","+0.1%","78","538.0","100","78","1,302","87","318","116","48","13","152","4","0","0","0"
"*042ne*","Malik Beasley","(N/A)","G","133","FA","","2817","34.78","16%","-0.7%","81","567.0","235","15","1,025","35","283","124","65","9","90","2","0","0","1"
"*05qsl*","Patrick Williams","CHI","F","134","FA","@ORL Mon 7:30PM","2816","34.34","19%","-1.4%","82","363.0","115","15","833","78","327","100","72","70","101","0","0","0","1"
"*042n1*","Brandon Ingram","TOR","F","135","420","","2807","62.38","99%","+0.1%","45","431.0","64","32","1,112","23","246","262","32","19","148","2","0","2","6"
"*031mb*","Tim Hardaway","DEN","G,F","136","FA","DAL Mon 9:00PM","2748","38.7","26%","-4.1%","71","507.0","212","38","1,019","21","251","129","49","12","60","1","0","0","0"
"*05qto*","LaMelo Ball","CHA","G","137","BALL","@BKN Mon 7:30PM","2736","76","100%","+0.1%","36","425.0","144","20","838","42","231","304","46","11","129","6","1","3","17"
"*03e6n*","Jusuf Nurkic","UTA","C","138","Bomb","HOU Mon 9:00PM","2725","52.4","75%","-0.1%","52","243.0","43","65","694","114","471","149","43","44","119","2","0","0","18"
"*0558t*","Max Strus","CLE","G,F","139","FA","@IND Mon 7:00PM","2716","33.95","17%","-0.3%","80","466.0","197","11","923","49","258","171","42","12","70","4","0","0","2"
"*04jw5*","Torrey Craig","(N/A)","F","140","FA","","2679","33.91","1%","-0.1%","79","272.0","100","13","588","145","426","117","50","62","73","1","0","0","4"
"*04ewc*","Zach Collins","CHI","F,C","141","FA","@ORL Mon 7:30PM","2673","42.43","15%","-0.3%","63","264.0","55","34","731","116","402","180","37","49","129","4","2","0","9"
"*0621u*","Andrew Nembhard","IND","G","142","PRO","CLE Mon 7:00PM","2645","35.27","97%","-0.3%","75","360.0","92","13","709","35","199","341","70","13","126","2","0","0","5"
"*051pw*","Jalen McDaniels","(N/A)","F","143","FA","","2622","32.77","1%","0%","80","336.0","77","22","755","63","346","130","83","34","93","5","0","0","3"
"*05uiz*","Quentin Grimes","PHI","G,F","144","ASS","","2614","36.82","92%","-0.1%","71","320.0","157","20","799","49","229","150","47","26","69","0","0","0","0"
"*05uj9*","Herbert Jones","NO","F","145","HAIRY","","2603","39.44","74%","-5.3%","66","266.0","56","38","649","97","269","162","103","42","88","4","0","0","0"
"*04fj8*","Chris Boucher","BOS","F","146","FA","","2594","34.13","19%","-0.6%","76","268.0","62","40","712","157","421","29","47","64","41","3","0","0","9"
"*04qry*","Grayson Allen","PHO","G,F","147","Bomb","@LAL Mon 10:00PM","2592","36","82%","-0.7%","72","312.0","146","12","750","61","237","163","62","14","72","3","0","0","0"
"*04exe*","Monte Morris","(N/A)","G","148","FA","","2579","41.6","3%","-1.3%","62","268.0","78","13","636","26","210","326","43","13","60","0","0","0","2"
"*05qtl*","Cole Anthony","MIL","G","149","FA","@WAS Mon 7:00PM","2575","42.92","43%","-4.5%","60","333.0","75","18","781","47","288","235","37","31","91","4","0","0","1"
"*05uus*","Austin Reaves","LAL","G,F","150","GOD","PHO Mon 10:00PM","2564","40.06","100%","0%","64","231.0","86","36","833","33","193","215","33","19","99","1","0","0","1"
"*04xdu*","Drew Eubanks","SAC","C","151","FA","","2560","32.82","15%","-3.2%","78","120.0","7","42","518","132","418","103","40","102","67","3","0","0","3"
"*05uj4*","Santi Aldama","MEM","F,C","152","L Bozo","","2546","33.06","96%","+0.3%","77","278.0","94","36","696","85","371","97","45","48","60","2","0","0","4"
"*04ex6*","Isaiah Hartenstein","OKC","C","153","L Bozo","","2540","30.98","99%","-0.2%","82","152.0","8","23","406","209","536","102","53","64","66","1","0","0","2"
"*055qo*","Caleb Martin","DAL","F","154","FA","@DEN Mon 9:00PM","2513","35.39","6%","-0.3%","71","294.0","84","22","683","88","344","117","71","31","78","2","1","0","2"
"*04ex8*","Dillon Brooks","PHO","G,F","155","UBER","@LAL Mon 10:00PM","2505","34.32","83%","+0.1%","73","599.0","143","34","1,047","45","244","189","65","16","104","18","2","0","0"
"*0015b*","Kyle Lowry","PHI","G","156","FA","","2488","45.24","3%","0%","55","289.0","107","19","615","43","225","281","57","21","103","5","0","1","2"
"*0527h*","Naz Reid","MIN","F,C","157","GWBush","","2460","36.18","97%","-0.2%","68","267.0","75","41","781","73","333","77","42","53","92","3","0","0","4"
"*051ps*","Terance Mann","BKN","G,F","158","FA","CHA Mon 7:30PM","2450","30.25","29%","-4%","81","252.0","77","26","713","77","276","184","42","22","80","5","1","0","1"
"*04qs9*","Jevon Carter","CHI","G","159","FA","@ORL Mon 7:30PM","2447","30.21","4%","+0.1%","81","326.0","142","7","651","35","202","197","66","29","78","2","0","0","1"
"*051ok*","DeAndre Hunter","CLE","F","160","PartyMar","@IND Mon 7:00PM","2444","36.48","89%","-0.7%","67","443.0","100","36","1,029","46","284","94","35","17","82","1","0","0","1"
