"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","Ros","+/-","GP","FG-","3PTM","FT-","PTS","OREB","REB","AST","ST","BLK","TO","TF","EJ","3D","2D"
"*01enh*","Stephen Curry","GS","G,Flx","14","GWBush","","5518","79.97","99%","0%","69","708.0","354","24","1,881","45","369","361","92","25","192","2","0","0","3"
"*03al2*","Joel Embiid","PHI","C,Flx","15","ASS","","5482","85.66","98%","+0.1%","64","619.0","79","127","1,761","160","871","234","46","122","226","10","0","2","58"
"*02nf1*","Anthony Davis","DAL","F,C,Flx","16","9/11FT","MIL Mon 8:30PM","5125","91.52","99%","-0.2%","56","496.0","48","89","1,452","174","672","218","88","135","112","1","0","0","37"
"*027oj*","Kyrie Irving","DAL","G,Flx","17","Penta","MIL Mon 8:30PM","5018","74.9","78%","-0.1%","67","637.0","174","31","1,596","71","335","464","103","34","172","3","0","1","21"
"*03ad4*","DAngelo Russell","DAL","G,Flx","18","L Bozo","MIL Mon 8:30PM","4937","60.95","89%","+0.2%","81","858.0","234","45","1,712","53","315","563","100","20","253","5","0","0","14"
"*0011e*","LeBron James","LAL","F,Flx","19","420","@CHA Mon 7:00PM","4776","86.84","98%","0%","55","537.0","111","140","1,505","57","465","454","72","33","197","0","0","8","32"
"*049kb*","DeAaron Fox","SA","G,Flx","20","Penta","@CHI Mon 8:00PM","4727","58.36","98%","+0.1%","81","597.0","86","114","1,399","43","304","590","133","45","227","5","0","1","16"
"*01eo9*","Jrue Holiday","POR","G,Flx","21","9/11ST","@ORL Mon 7:00PM","4714","70.36","98%","0%","67","612.0","118","63","1,420","75","334","518","109","54","210","2","0","0","18"
"*04kj6*","Luka Doncic","LAL","G,Flx","22","ASS","@CHA Mon 7:00PM","4678","64.97","100%","0%","72","680.0","168","139","1,526","86","563","429","77","25","247","5","1","8","24"
"*027p4*","Tobias Harris","DET","F,Flx","23","TRUMP","WAS Mon 7:00PM","4663","56.87","92%","-1.5%","82","643.0","156","41","1,644","69","645","229","51","37","151","4","0","0","15"
"*04qrk*","Trae Young","ATL","G,Flx","24","9/11ST","@LAC Mon 10:30PM","4594","56.72","99%","-0.6%","81","731.0","156","71","1,549","64","301","653","72","15","308","8","1","1","30"
"*03e6s*","Clint Capela","HOU","C,Flx","25","FA","","4563","68.1","20%","-1%","67","258.0","0","95","1,114","298","848","96","44","102","94","0","0","0","45"
"*031lz*","Steven Adams","HOU","C,Flx","26","420","","4537","56.71","43%","-4.7%","80","328.0","0","146","1,108","391","760","124","117","76","135","2","0","0","29"
"*01eon*","DeMar DeRozan","SAC","F,Flx","27","GWBush","","4499","58.43","100%","-0.2%","77","682.0","7","75","1,635","54","462","475","86","36","199","11","0","1","12"
"*042n3*","Buddy Hield","GS","G,F,Flx","28","FA","","4461","54.4","39%","-7.3%","82","737.0","278","22","1,695","106","412","205","58","33","146","2","0","0","3"
"*03ajv*","Julius Randle","MIN","F,Flx","29","PRO","@UTA Mon 9:00PM","4457","61.05","100%","+0.1%","73","518.0","67","131","1,565","162","634","229","52","45","208","4","0","1","31"
"*027oz*","Kawhi Leonard","LAC","F,Flx","30","Penta","ATL Mon 10:30PM","4415","73.58","98%","-0.1%","60","569.0","112","62","1,596","78","439","199","106","24","121","2","0","0","14"
"*03e6n*","Jusuf Nurkic","UTA","C,Flx","31","GOD","MIN Mon 9:00PM","4400","61.11","69%","+26.9%","72","406.0","3","83","1,125","243","748","233","71","103","168","6","1","1","36"
"*0015e*","Mike Conley","MIN","G,Flx","32","FA","@UTA Mon 9:00PM","4395","62.79","29%","-1%","70","630.0","155","63","1,478","40","239","449","94","22","130","0","0","0","10"
"*04ewe*","Donovan Mitchell","CLE","G,Flx","33","Penta","@MIA Mon 7:30PM","4380","56.88","100%","+0.1%","77","869.0","188","77","1,829","59","316","322","106","31","218","2","0","0","1"
"*042nm*","Pascal Siakam","IND","F,C,Flx","34","BALL","","4374","54.67","99%","0%","80","426.0","79","65","1,354","124","549","248","73","52","154","5","0","0","18"
"*01uyx*","Eric Bledsoe","(N/A)","G,Flx","35","FA","","4343","55.68","0%","0%","78","501.0","124","59","1,241","82","362","430","116","29","165","8","1","1","8"
"*03byg*","Montrezl Harrell","(N/A)","C,Flx","36","FA","","4249","51.82","0%","0%","82","342.0","3","148","1,361","184","535","162","71","110","132","8","1","0","17"
"*027ou*","Klay Thompson","DAL","G,F,Flx","37","FA","MIL Mon 8:30PM","4197","53.81","58%","-8.8%","78","747.0","241","29","1,680","37","299","186","84","47","115","3","0","0","0"
"*02ng3*","Khris Middleton","WAS","F,Flx","38","FA","@DET Mon 7:00PM","4178","54.26","56%","-14.9%","77","642.0","179","42","1,407","50","461","331","80","7","174","0","0","0","7"
"*0015b*","Kyle Lowry","PHI","G,Flx","39","FA","","4115","63.31","4%","-0.6%","65","435.0","157","33","926","41","312","564","91","31","182","8","0","2","20"
"*049kd*","Deandre Ayton","LAL","C,Flx","40","TRUMP","@CHA Mon 7:00PM","4112","57.92","99%","-0.1%","71","361.0","0","48","1,159","223","729","125","61","67","126","3","1","0","39"
"*03nwm*","Devin Booker","PHO","G,F,Flx","41","HAIRY","NO Mon 9:00PM","4110","64.22","100%","+0.1%","64","669.0","135","61","1,700","39","265","433","56","13","264","10","1","0","12"
"*03al0*","Aaron Gordon","DEN","F,Flx","42","9/11FT","","4085","52.37","96%","-0.1%","78","576.0","121","68","1,246","129","574","289","57","56","162","2","0","0","19"
"*03kqi*","Joe Ingles","MIN","F,Flx","43","FA","@UTA Mon 9:00PM","4009","48.89","2%","0%","82","443.0","189","36","994","35","330","469","98","20","193","6","0","0","7"
"*005l3*","DeAndre Jordan","NO","C,Flx","44","FA","@PHO Mon 9:00PM","3961","57.41","3%","-0.7%","69","160.0","0","78","758","225","902","156","42","73","153","10","0","0","42"
"*03apz*","Willie Cauley-Stein","(N/A)","C,Flx","45","FA","","3950","48.77","0%","0%","81","329.0","1","114","965","181","678","194","96","51","84","5","0","0","22"
"*027pe*","Jimmy Butler","GS","F,Flx","46","GWBush","","3874","59.6","98%","0%","65","486.0","67","53","1,215","121","342","263","123","39","95","5","1","0","3"
"*03ad2*","Myles Turner","MIL","C,Flx","47","PRO","@DAL Mon 8:30PM","3869","52.28","99%","-0.3%","74","400.0","76","53","984","101","531","115","60","199","100","1","0","0","17"
"*042n7*","Domantas Sabonis","SAC","C,Flx","48","Bomb","","3860","52.16","100%","0%","74","287.0","9","83","1,043","186","690","212","48","30","160","1","0","0","30"
"*042n4*","Jamal Murray","DEN","G,Flx","49","L Bozo","","3822","50.96","99%","+0.1%","75","660.0","152","34","1,367","65","317","363","67","27","158","2","0","0","4"
"*0017e*","Chris Paul","LAC","G,Flx","50","FA","ATL Mon 10:30PM","3790","65.34","46%","-5.1%","58","418.0","127","28","906","36","265","473","114","18","152","6","1","1","18"
"*000zv*","Al Horford","GS","F,C,Flx","51","FA","","3787","55.69","34%","-9.9%","68","336.0","73","17","925","120","458","283","59","86","102","2","0","1","10"
"*04ewm*","Jarrett Allen","CLE","C,Flx","52","9/11ST","@MIA Mon 7:30PM","3692","46.15","99%","-0.1%","80","233.0","6","81","873","191","672","110","43","120","103","3","0","0","24"
"*03xmv*","Jayson Tatum","BOS","F,Flx","53","FA","","3691","46.72","66%","-0.7%","79","570.0","116","33","1,243","70","477","168","84","57","122","3","0","0","8"
"*04ewk*","John Collins","LAC","F,Flx","54","L Bozo","ATL Mon 10:30PM","3682","60.36","93%","-2.8%","61","366.0","55","63","1,188","219","595","121","22","39","120","0","1","0","32"
"*005ki*","Brook Lopez","LAC","C,Flx","55","FA","ATL Mon 10:30PM","3633","44.85","50%","-7.5%","81","431.0","187","21","1,009","33","396","98","51","179","82","8","0","0","2"
"*02nfc*","Jeremy Lamb","(N/A)","G,Flx","56","FA","","3591","45.46","0%","0%","79","548.0","115","29","1,208","65","434","172","88","32","80","3","0","0","7"
"*03ams*","Zach LaVine","SAC","G,F,Flx","57","420","","3578","56.79","98%","-0.2%","63","605.0","120","63","1,492","40","294","283","60","26","215","2","0","0","2"
"*005lo*","Serge Ibaka","(N/A)","F,C,Flx","58","FA","","3568","48.22","0%","0%","74","413.0","49","42","1,112","156","601","99","29","103","114","4","1","0","22"
"*031lx*","CJ McCollum","WAS","G,Flx","59","9/11ST","@DET Mon 7:00PM","3535","50.5","92%","-3%","70","672.0","167","33","1,468","62","282","207","55","28","106","1","0","1","1"
"*03r7u*","Josh Richardson","(N/A)","G,Flx","60","FA","","3504","48","1%","-0.1%","73","603.0","164","32","1,209","54","263","298","79","34","113","3","1","0","1"
"*01uyt*","Derrick Favors","(N/A)","F,C,Flx","61","FA","","3475","45.72","0%","0%","76","256.0","17","74","897","207","560","89","56","106","84","3","1","0","15"
"*02nfz*","Draymond Green","GS","F,C,Flx","62","GWBush","","3443","52.17","94%","-0.9%","66","234.0","47","28","486","60","481","454","95","70","169","15","1","0","8"
"*03aq2*","Jerami Grant","POR","F,Flx","63","HAIRY","@ORL Mon 7:00PM","3442","43.02","85%","+0.5%","80","414.0","115","64","1,090","96","417","79","61","100","67","1","0","0","4"
"*03r7l*","Larry Nance","CLE","F,C,Flx","64","FA","@MIA Mon 7:30PM","3401","50.76","12%","-1.5%","67","230.0","33","38","627","168","552","214","100","40","97","1","0","0","18"
"*04ewf*","Bam Adebayo","MIA","F,C,Flx","65","GN","CLE Mon 7:30PM","3388","41.32","100%","0%","82","206.0","3","60","729","165","597","184","71","65","121","1","0","0","11"
"*027p9*","Reggie Jackson","(N/A)","G,Flx","66","FA","","3353","40.89","0%","0%","82","606.0","174","32","1,260","45","216","344","55","9","148","4","0","0","0"
"*027p2*","Enes Kanter","(N/A)","C,Flx","67","FA","","3283","49","0%","0%","67","308.0","10","42","915","257","659","116","32","26","118","3","1","0","32"
"*03al1*","Marcus Smart","LAL","G,Flx","68","9/11FT","@CHA Mon 7:00PM","3269","40.86","41%","+5.4%","80","328.0","126","25","708","57","234","321","143","28","123","6","2","0","1"
"*031m9*","Mason Plumlee","CHA","C,Flx","69","FA","LAL Mon 7:00PM","3235","39.45","8%","-1.1%","82","180.0","2","87","637","165","524","243","66","76","126","2","1","0","9"
"*02nfk*","Evan Fournier","(N/A)","G,Flx","70","FA","","3219","39.74","0%","0%","81","601.0","153","33","1,226","38","258","295","71","12","154","7","2","0","1"
"*04ewr*","Kyle Kuzma","MIL","F,Flx","71","FA","@DAL Mon 8:30PM","3208","45.83","73%","-3.8%","70","591.0","128","62","1,308","60","382","178","41","26","133","1","0","0","4"
"*02nfw*","Tomas Satoransky","(N/A)","G,Flx","72","FA","","3198","39.98","0%","0%","80","273.0","64","29","709","82","279","399","82","13","120","1","0","1","7"
"*01uyk*","Al-Farouq Aminu","(N/A)","F,Flx","73","FA","","3177","39.22","0%","0%","81","336.0","96","23","760","112","610","104","68","33","72","4","0","0","12"
"*02ym0*","Andrew Wiggins","MIA","G,F,Flx","74","Penta","CLE Mon 7:30PM","3172","43.45","96%","+1.2%","73","711.0","118","89","1,321","83","352","184","70","48","138","0","0","0","3"
"*03byk*","Jordan Clarkson","NY","G,F,Flx","75","FA","","3166","39.09","31%","-2.4%","81","651.0","144","30","1,364","82","270","196","57","13","135","0","0","0","1"
"*02q81*","P.J. Tucker","(N/A)","F,Flx","76","FA","","3137","38.26","0%","0%","82","316.0","146","18","601","121","479","96","132","39","63","5","2","0","3"
"*02nf7*","Harrison Barnes","SA","F,Flx","77","FA","@CHI Mon 8:00PM","3107","40.35","32%","+6.3%","77","596.0","174","49","1,265","57","361","115","50","13","98","0","0","0","4"
"*031m4*","Dennis Schroder","SAC","G,Flx","78","Bomb","","3106","39.32","89%","+1.2%","79","647.0","124","41","1,224","38","284","323","65","12","172","10","0","0","3"
"*03e6z*","Joe Harris","(N/A)","G,F,Flx","79","FA","","3091","40.67","0%","0%","76","374.0","183","23","1,041","52","291","181","38","17","121","0","0","0","0"
"*005l0*","Nicolas Batum","LAC","F,Flx","80","FA","ATL Mon 10:30PM","3066","40.88","9%","+1.1%","75","309.0","116","12","699","71","390","247","71","43","117","1","0","0","0"
"*027oy*","Marcus Morris","(N/A)","F,Flx","81","FA","","3016","40.21","0%","0%","75","467.0","146","27","1,046","76","458","109","43","25","92","9","1","0","5"
"*038xl*","Dewayne Dedmon","(N/A)","C,Flx","82","FA","","2977","46.52","0%","0%","64","267.0","83","21","693","105","480","90","69","71","84","2","0","0","11"
"*042nw*","Malcolm Brogdon","(N/A)","G,Flx","83","FA","","2965","46.33","3%","-0.5%","64","370.0","104","11","1,001","65","288","205","46","13","91","0","0","0","0"
"*04qro*","Shai Gilgeous-Alexander","OKC","G,Flx","84","L Bozo","","2951","35.99","100%","0%","82","375.0","51","39","889","57","232","270","96","45","141","0","0","0","1"
"*03e6u*","Bogdan Bogdanovic","LAC","G,F,Flx","85","FA","ATL Mon 10:30PM","2933","41.9","22%","+2.3%","70","502.0","134","28","990","40","243","267","72","15","117","1","0","0","1"
"*03e74*","Spencer Dinwiddie","(N/A)","G,Flx","86","FA","","2926","43.03","8%","-1.8%","68","462.0","124","69","1,143","26","166","311","40","17","152","7","0","0","2"
"*04exe*","Monte Morris","IND","G,Flx","87","FA","","2924","35.66","4%","+2.1%","82","356.0","94","16","851","35","194","297","73","4","52","0","0","0","1"
"*02nfy*","Jae Crowder","(N/A)","F,Flx","88","FA","","2919","36.49","0%","-0.1%","80","479.0","173","55","951","60","384","133","64","31","85","11","0","0","3"
"*03e79*","Dwight Powell","DAL","C,Flx","89","FA","MIL Mon 8:30PM","2913","37.83","7%","-3%","77","196.0","39","58","815","140","411","112","44","50","67","4","1","0","6"
"*04qrn*","Mikal Bridges","NY","G,F,Flx","90","9/11FT","","2907","35.45","100%","0%","82","321.0","105","23","684","56","264","173","129","38","70","0","0","0","0"
"*03r7m*","Cedi Osman","(N/A)","F,Flx","91","FA","","2896","38.11","0%","-0.1%","76","484.0","130","40","991","45","357","195","60","11","114","0","0","0","3"
"*03nwi*","Justise Winslow","(N/A)","F,Flx","92","FA","","2890","43.79","0%","0%","66","425.0","96","51","830","63","355","282","72","19","142","4","0","0","6"
"*03nwk*","Kelly Oubre Jr.","PHI","F,Flx","93","9/11FT","","2888","41.86","93%","+1.2%","69","467.0","108","55","1,047","71","325","84","84","59","103","10","0","0","3"
"*04azw*","Lauri Markkanen","UTA","F,Flx","94","TRUMP","MIN Mon 9:00PM","2874","55.27","99%","-0.1%","52","453.0","120","25","974","74","470","75","37","33","85","1","0","0","20"
"*01uz7*","Gordon Hayward","(N/A)","F,Flx","95","FA","","2861","39.74","0%","0%","72","339.0","77","31","825","51","322","244","62","23","105","0","0","0","2"
"*04qrm*","Collin Sexton","CHA","G,Flx","96","GWBush","LAL Mon 7:00PM","2856","34.83","93%","-1.1%","82","687.0","119","41","1,371","57","236","243","44","6","185","2","0","0","2"
"*04ex5*","Thomas Bryant","CLE","C,Flx","97","FA","@MIA Mon 7:30PM","2844","39.5","5%","-0.1%","72","193.0","33","30","758","113","454","92","25","67","60","1","0","0","14"
"*03acy*","Dario Saric","SAC","C,Flx","98","FA","","2801","34.58","5%","-0.9%","81","392.0","118","18","858","126","457","127","45","9","97","2","0","0","3"
"*04qsd*","Mitchell Robinson","NY","C,Flx","99","FA","","2784","42.18","56%","-0.3%","66","89.0","0","54","485","177","423","37","52","161","35","3","0","0","11"
"*001ax*","Jeff Green","HOU","F,Flx","100","FA","","2774","36.03","2%","0%","77","361.0","111","23","946","57","309","137","43","39","101","2","0","0","2"
"*031m0*","Kelly Olynyk","SA","C,Flx","101","FA","@CHI Mon 8:00PM","2758","34.91","12%","-0.1%","79","303.0","113","33","787","72","375","140","53","37","114","2","0","0","4"
"*049ki*","Marvin Bagley","WAS","F,C,Flx","102","FA","@DET Mon 7:00PM","2753","44.4","15%","+0.3%","62","350.0","30","81","923","162","471","62","33","59","98","1","0","0","19"
"*04ewb*","Jonathan Isaac","ORL","F,Flx","104","FA","POR Mon 7:00PM","2744","36.59","15%","-1.1%","75","349.0","86","25","720","99","411","80","59","98","75","0","0","0","3"
"*04847*","Bryn Forbes","(N/A)","G,Flx","103","FA","","2744","33.46","0%","0%","82","430.0","176","9","967","18","239","175","45","4","80","0","0","0","1"
"*031ls*","Alex Len","(N/A)","C,Flx","105","FA","","2742","35.61","1%","-0.1%","77","328.0","74","76","854","158","424","86","27","69","97","0","0","0","9"
"*02v2t*","Jabari Parker","(N/A)","F,Flx","106","FA","","2727","42.61","0%","0%","64","380.0","61","53","930","79","421","152","46","30","151","1","0","0","8"
"*031lq*","Otto Porter","(N/A)","F,Flx","107","FA","","2718","48.54","0%","0%","56","344.0","104","18","780","54","314","120","82","31","65","0","0","0","6"
"*03apw*","Noah Vonleh","(N/A)","F,C,Flx","108","FA","","2695","39.63","0%","0%","68","233.0","46","45","571","113","528","129","46","51","88","1","0","0","18"
"*031mb*","Tim Hardaway","DEN","G,F,Flx","109","FA","","2692","41.42","22%","0%","65","603.0","162","44","1,174","33","222","159","54","8","105","0","0","0","2"
"*01en8*","Taj Gibson","(N/A)","C,Flx","110","FA","","2684","38.34","0%","0%","70","233.0","11","43","753","172","458","84","53","39","73","7","2","0","13"
"*042ng*","DeAndre Bembry","(N/A)","F,Flx","111","FA","","2679","32.67","0%","0%","82","341.0","50","49","687","54","358","202","105","41","142","2","0","0","3"
"*031lv*","Kentavious Caldwell-Pope","MEM","G,F,Flx","112","FA","","2654","32.37","39%","-4.5%","82","431.0","151","21","938","48","238","110","73","13","65","1","0","0","0"
"*03r7h*","Delon Wright","(N/A)","G,Flx","113","FA","","2647","35.29","1%","-0.2%","75","316.0","50","31","653","68","266","248","88","30","77","0","0","3","4"
"*027pf*","Cory Joseph","(N/A)","G,Flx","114","FA","","2638","32.17","0%","0%","82","322.0","55","13","537","39","279","321","94","22","80","0","0","0","1"
"*03nwl*","Terry Rozier","MIA","G,Flx","115","FA","CLE Mon 7:30PM","2624","33.22","10%","-1.1%","79","408.0","119","20","708","32","307","231","68","21","68","2","0","0","1"
"*03lls*","Jaylen Brown","BOS","G,F,Flx","116","GWBush","","2621","35.42","99%","0%","74","424.0","95","69","964","65","313","100","69","32","99","3","0","0","2"
"*01eog*","Patty Mills","(N/A)","G,Flx","117","FA","","2593","31.62","0%","0%","82","381.0","159","15","811","24","182","245","49","10","93","0","0","0","0"
"*04ewt*","Derrick White","BOS","G,Flx","118","GWBush","","2590","38.66","100%","-0.1%","67","283.0","48","28","663","35","247","263","67","47","97","0","0","0","0"
"*005kf*","Eric Gordon","PHI","G,F,Flx","119","FA","","2581","37.96","4%","-0.5%","68","554.0","216","33","1,103","17","148","129","41","27","90","1","0","0","0"
"*04qrw*","Kevin Huerter","CHI","G,Flx","120","FA","SA Mon 8:00PM","2551","34.01","55%","+2.2%","75","382.0","136","15","727","60","245","214","65","25","109","0","0","0","1"
"*04848*","Fred VanVleet","HOU","G,Flx","121","FA","","2544","39.75","39%","-0.4%","64","354.0","112","18","701","21","167","307","57","20","82","1","0","0","1"
"*03llx*","Josh Jackson","(N/A)","F,Flx","122","FA","","2518","31.87","0%","0%","79","494.0","73","70","910","66","347","183","74","56","173","15","1","0","2"
"*042ne*","Malik Beasley","(N/A)","G,Flx","123","FA","","2499","30.85","19%","-2.4%","81","388.0","163","10","917","35","200","97","55","10","55","2","1","0","0"
"*03ad7*","Kevon Looney","NO","C,Flx","124","FA","@PHO Mon 9:00PM","2484","31.05","12%","+0.3%","80","130.0","1","40","500","194","417","123","46","53","51","1","0","0","1"
"*043ib*","Dorian Finney-Smith","HOU","F,Flx","125","FA","","2446","30.2","15%","-0.4%","81","300.0","79","30","608","138","389","95","69","36","74","0","0","0","3"
"*043un*","Ryan Arcidiacono","(N/A)","G,Flx","126","FA","","2408","29.73","0%","0%","81","231.0","81","13","544","27","219","269","65","4","63","0","0","0","0"
"*027oo*","Jonas Valanciunas","DEN","C,Flx","127","FA","","2384","48.65","34%","-1.5%","49","237.0","14","38","763","106","419","70","19","53","90","6","0","0","16"
"*02qe4*","Kent Bazemore","(N/A)","G,F,Flx","128","FA","","2375","35.45","0%","0%","67","413.0","96","48","779","37","261","152","89","42","121","12","0","0","0"
"*04qrj*","Jaren Jackson","MEM","F,C,Flx","129","GOD","","2364","40.76","99%","-0.1%","58","291.0","51","46","798","73","272","64","52","82","98","3","0","0","2"
"*04ex7*","Damyean Dotson","(N/A)","G,Flx","130","FA","","2308","31.62","0%","0%","73","408.0","126","25","779","34","262","135","58","10","71","0","0","0","1"
"*027p8*","Nikola Mirotic","(N/A)","F,Flx","131","FA","","2288","49.74","0%","0%","46","304.0","116","19","697","60","339","55","31","34","48","0","0","0","11"
"*03acz*","Emmanuel Mudiay","(N/A)","G,Flx","132","FA","","2258","38.27","0%","0%","59","410.0","69","42","873","33","196","228","43","19","140","0","0","0","1"
"*04qrp*","Miles Bridges","CHA","F,Flx","133","BALL","LAL Mon 7:00PM","2250","28.12","100%","0%","80","274.0","65","19","597","67","323","95","55","49","50","0","0","0","1"
"*03nwn*","Bobby Portis","MIL","F,C,Flx","134","FA","@DAL Mon 8:30PM","2238","44.76","75%","-5.9%","50","349.0","75","20","710","109","403","72","35","20","74","3","0","0","14"
"*042n6*","Jakob Poeltl","TOR","C,Flx","135","TRUMP","","2228","28.94","94%","-1.4%","77","103.0","0","43","423","178","410","93","29","68","48","0","0","0","1"
"*03ad0*","Tyus Jones","ORL","G,Flx","136","FA","POR Mon 7:00PM","2227","32.75","25%","-3.6%","68","261.0","40","11","468","23","134","327","81","5","47","0","0","0","5"
"*03927*","JaMychal Green","(N/A)","F,Flx","137","FA","","2220","34.15","0%","0%","65","246.0","71","21","611","104","409","50","45","34","87","5","0","0","6"
"*027pt*","Davis Bertans","(N/A)","F,Flx","138","FA","","2219","29.2","0%","0%","76","249.0","145","7","606","23","264","100","35","33","43","3","1","0","0"
"*042n1*","Brandon Ingram","TOR","F,Flx","139","420","","2214","42.58","99%","+0.1%","52","367.0","31","94","950","41","267","154","28","31","129","3","1","0","2"
"*03r7r*","Richaun Holmes","(N/A)","F,C,Flx","140","FA","","2210","31.57","2%","-0.3%","70","143.0","0","47","572","115","331","60","42","79","52","5","1","0","5"
"*049ka*","Lonzo Ball","CLE","G,Flx","141","FA","@MIA Mon 7:30PM","2206","46.94","49%","-4.6%","47","271.0","75","28","465","54","251","255","69","19","103","0","0","1","4"
"*049kh*","Kevin Knox","(N/A)","F,Flx","142","FA","","2200","29.33","0%","-0.1%","75","576.0","125","64","963","61","335","82","43","24","114","0","0","0","3"
"*04jw4*","Maxi Kleber","LAL","F,Flx","143","FA","@CHA Mon 7:00PM","2153","30.32","4%","+0.1%","71","211.0","77","16","485","90","329","70","36","78","54","0","0","0","3"
"*03wr4*","T.J. McConnell","IND","G,Flx","144","PartyMar","","2106","27.71","61%","-1.2%","76","199.0","14","8","483","28","174","258","79","17","91","1","0","0","0"
"*04qs3*","Landry Shamet","NY","G,Flx","145","FA","","2105","26.65","7%","+0.6%","79","317.0","167","18","722","21","134","117","37","10","45","0","0","0","0"
"*03e6m*","Elfrid Payton","(N/A)","G,Flx","146","FA","","2097","49.93","1%","-0.1%","42","233.0","33","19","446","49","220","320","44","17","112","1","0","6","10"
"*031lt*","Nerlens Noel","(N/A)","C,Flx","147","FA","","2095","27.21","0%","0%","77","114.0","0","25","378","127","325","45","66","96","48","2","0","0","2"
"*031lp*","Victor Oladipo","(N/A)","G,Flx","148","FA","","2093","58.14","1%","+0.1%","36","339.0","74","38","675","21","202","186","60","11","82","1","0","0","5"
"*03apy*","Rodney Hood","(N/A)","G,Flx","149","FA","","2089","29.01","0%","0%","72","379.0","84","18","805","25","157","126","59","12","55","1","0","0","0"
"*042n8*","Taurean Prince","MIL","G,F,Flx","150","FA","@DAL Mon 8:30PM","2088","37.96","16%","-2.9%","55","332.0","123","21","742","22","199","118","53","19","100","6","1","0","0"
"*049s5*","Dennis Smith","(N/A)","G,Flx","151","FA","","2088","39.4","1%","-0.2%","53","372.0","67","57","722","32","155","252","67","20","154","6","0","1","2"
"*031mc*","Reggie Bullock","(N/A)","F,Flx","152","FA","","2069","32.84","0%","0%","63","349.0","148","12","711","22","173","129","40","12","65","0","0","0","0"
"*01sc8*","John Wall","(N/A)","G,Flx","153","FA","","2062","64.44","0%","0%","32","307.0","51","53","663","15","116","279","49","29","121","7","0","0","10"
"*01ng2*","Garrett Temple","TOR","G,Flx","154","FA","","2053","27.37","0%","0%","75","285.0","90","27","586","28","216","106","76","30","70","1","0","0","0"
"*042n2*","Kris Dunn","LAC","G,Flx","155","FA","ATL Mon 10:30PM","2042","44.39","33%","+12.2%","46","291.0","34","14","519","19","187","277","68","21","104","3","0","0","2"
"*031lr*","Cody Zeller","(N/A)","C,Flx","156","FA","","2038","41.59","0%","0%","49","155.0","6","30","497","110","333","102","38","41","62","0","0","0","4"
"*04qsa*","Jalen Brunson","NY","G,Flx","157","GN","","2037","27.9","100%","0%","73","301.0","63","33","678","25","169","230","37","4","88","0","0","0","3"
"*027om*","Tristan Thompson","(N/A)","C,Flx","158","FA","","2029","47.19","0%","0%","43","179.0","0","38","470","173","438","86","28","16","59","2","0","0","19"
