"ID","Player","Team","Position","Status","Roster Status","Opponent","FPts","FP/G","Ros","+/-","FG-","3PTM","FT-","PTS","OREB","REB","AST","ST","BLK","TO","TF","EJ","3D","2D"
"*03ad4*","D'Angelo Russell","BKN","G,Flx","Tribunal","Reserve","@DEN Fri 9:00PM","327","36.33","95%","-0.6%","5.8","1.4","0.3","11.1","0.1","2.8","4.7","0.8","0.3","1.8","0.00","0.00","0.0","1"
"*05uif*","Jalen Suggs","ORL","G,Flx","TRH","Inj Res","MIL Fri 7:00PM","323","40.38","98%","-0.3%","8.9","1.8","0.4","16.0","0.8","4.0","3.5","1.1","1.1","3.1","0.38","0.00","0.0","0"
"*03ad5*","Trey Lyles","SAC","F,Flx","BabyOil","Reserve","@BOS Fri 7:30PM","323","35.89","18%","-2.7%","3.7","2.2","0.3","10.2","1.3","5.7","0.8","0.8","0.2","0.9","0.22","0.00","0.0","0"
"*04kj6*","Luka Doncic","DAL","G,Flx","MylS","Inj Res","","311","103.67","100%","0%","6.7","3.3","1.3","28.7","1.3","7.7","7.3","1.7","0.7","3.0","0.00","0.00","0.3","1"
"*05uj4*","Santi Aldama","MEM","F,C,Flx","Sar","Inj Res","","297","42.43","79%","-1.2%","5.7","2.4","0.9","12.0","1.3","6.9","1.6","0.9","0.6","1.1","0.14","0.00","0.0","1"
"*043ib*","Dorian Finney-Smith","LAL","F,Flx","TRUMP","Reserve","","296","32.89","33%","-5.5%","3.6","1.9","0.2","8.4","1.3","4.3","1.0","0.7","0.4","0.4","0.00","0.00","0.0","0"
"*05qtt*","Onyeka Okongwu","ATL","C,Flx","Fent","Inj Res","","295","42.14","87%","-0.6%","3.4","0.4","0.3","8.6","2.0","6.7","2.1","0.6","1.3","0.1","0.00","0.00","0.0","1"
"*06mjz*","Donovan Clingan","POR","C,Flx","MylS","Reserve","","295","24.58","66%","-3.1%","2.0","0.3","0.3","5.3","2.0","5.3","1.0","0.3","0.7","1.3","0.00","0.00","0.0","1"
"*04qry*","Grayson Allen","PHO","G,F,Flx","MylS","Active","","295","36.88","64%","-1%","4.0","2.3","0.1","10.1","0.9","3.6","1.5","1.0","0.4","0.8","0.00","0.00","0.0","0"
"*03aq2*","Jerami Grant","POR","F,Flx","Tribunal","Inj Res","","294","42","91%","-1.5%","7.1","3.1","0.4","14.0","0.7","3.9","2.4","0.6","0.7","1.4","0.00","0.00","0.0","0"
"*04qrw*","Kevin Huerter","SAC","G,Flx","MylS","Active","@BOS Fri 7:30PM","290","26.36","31%","-3%","4.3","1.4","0.2","7.4","0.8","3.0","1.5","1.0","0.4","1.0","0.00","0.00","0.0","0"
"*04ewk*","John Collins","UTA","F,C,Flx","TRUMP","Inj Res","","289","57.8","98%","-0.2%","6.4","1.8","1.6","17.8","2.0","8.0","2.6","1.2","1.4","3.0","0.20","0.00","0.0","1"
"*027pe*","Jimmy Butler","MIA","F,Flx","ROMO","Inj Res","","282","56.4","97%","-0.6%","3.8","0.6","1.0","12.8","2.0","6.0","4.4","1.2","0.4","0.8","0.00","0.00","0.2","1"
"*06cby*","Keyonte George","UTA","G,Flx","Fent","Reserve","","281","46.83","92%","-0.8%","7.3","3.0","0.8","14.7","0.0","3.8","5.8","0.7","0.5","3.5","0.00","0.00","0.0","0"
"*05ujc*","Ayo Dosunmu","CHI","G,Flx","TRH","Inj Res","WAS Fri 8:00PM","252","50.4","78%","-2.8%","6.4","1.6","0.4","12.0","0.4","4.8","6.2","1.4","0.4","1.4","0.00","0.00","0.0","0"
"*05qu9*","Immanuel Quickley","TOR","G,Flx","J&J","Active","","246","49.2","97%","0%","8.0","2.0","0.2","15.0","0.0","2.4","8.2","0.6","0.2","2.0","0.00","0.00","0.0","2"
"*06cca*","Brandon Miller","CHA","F,Flx","TRUMP","Active","","230","46","100%","0%","10.0","3.6","0.4","17.6","0.2","3.6","4.0","0.6","0.8","3.0","0.00","0.00","0.0","0"
"*03al0*","Aaron Gordon","DEN","F,Flx","Fent","Active","BKN Fri 9:00PM","223","37.17","90%","-0.9%","4.3","1.0","1.2","12.7","1.8","5.3","2.2","0.3","0.0","1.0","0.00","0.00","0.0","0"
"*04ewr*","Kyle Kuzma","WAS","F,Flx","DBD","Active","@CHI Fri 8:00PM","219","36.5","94%","+0.4%","5.7","0.8","1.3","13.7","0.5","5.0","2.3","1.0","0.2","2.0","0.00","0.00","0.0","0"
"*0496e*","Alex Caruso","OKC","G,Flx","PRO","Inj Res","@NY Fri 7:30PM","119","29.75","63%","-1.7%","3.5","0.8","0.0","4.3","0.5","2.5","3.0","2.0","0.5","0.5","0.00","0.00","0.0","0"
"*05uul*","Jose Alvarado","NO","G,Flx","TRH","Active","@PHI Fri 7:00PM","118","29.5","33%","-2.8%","4.8","1.5","0.3","7.5","1.0","1.5","2.5","2.0","0.3","1.5","0.00","0.00","0.0","0"
"*05uj1*","Cameron Thomas","BKN","G,F,Flx","PRO","Inj Res","@DEN Fri 9:00PM","115","57.5","99%","-0.4%","13.0","2.5","0.5","24.5","2.0","6.5","3.5","1.0","0.0","1.5","0.00","0.00","0.0","0"
"*051oh*","Zion Williamson","NO","F,C,Flx","BabyOil","Active","@PHI Fri 7:00PM","67","67","99%","+0.2%","6.0","0.0","5.0","22.0","4.0","6.0","4.0","3.0","1.0","4.0","0.00","0.00","0.0","0"
"*027oz*","Kawhi Leonard","LAC","G,F,Flx","ROMO","Active","","48","24","95%","-0.2%","7.5","2.5","1.0","10.0","1.0","2.5","1.5","1.0","0.0","1.5","0.00","0.00","0.0","0"
"*0621g*","Tari Eason","HOU","F,Flx","J&J","Inj Res","","27","27","85%","-1.5%","5.0","2.0","2.0","12.0","0.0","2.0","0.0","0.0","1.0","0.0","0.00","0.00","0.0","0"
"*06210*","Paolo Banchero","ORL","F,Flx","Tribunal","Active","MIL Fri 7:00PM","0","0","100%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uii*","Franz Wagner","ORL","G,F,Flx","MylS","Inj Res","MIL Fri 7:00PM","0","0","100%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06211*","Chet Holmgren","OKC","F,C,Flx","Fent","Inj Res","@NY Fri 7:30PM","0","0","99%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042n1*","Brandon Ingram","NO","G,F,Flx","EE","Inj Res","@PHI Fri 7:00PM","0","0","98%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
