"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","Ros","+/-","GP","FG-","3PTM","FT-","PTS","OREB","REB","AST","ST","BLK","TO","TF","EJ","3D","2D"
"*03e75*","Nikola Jokic","DEN","C,Flx","1","Bomb","@MIN Sat 8:00PM","1380","125.45","100%","0%","11","56.0","20","9","317","33","144","120","20","8","33","0","0","6","10"
"*04qro*","Shai Gilgeous-Alexander","OKC","G,Flx","2","L Bozo","@CHA Sat 7:00PM","1169","89.92","100%","0%","13","132.0","28","12","423","5","67","86","17","13","22","0","0","0","2"
"*031m2*","Giannis Antetokounmpo","MIL","F,C,Flx","3","HAIRY","LAL Sat 8:00PM","1145","104.09","100%","0%","11","82.0","8","42","359","41","126","80","11","14","37","0","0","0","7"
"*06cch*","Victor Wembanyama","SA","C,Flx","4","9/11FT","","1134","94.5","100%","0%","12","110.0","20","12","314","24","155","48","13","43","43","0","0","1","9"
"*05qsq*","Tyrese Maxey","PHI","G,Flx","5","420","","1081","90.08","100%","0%","12","153.0","46","11","384","4","61","94","17","10","30","1","0","0","2"
"*03ajv*","Julius Randle","MIN","F,Flx","6","PRO","DEN Sat 8:00PM","959","79.92","100%","0%","12","89.0","24","12","305","18","90","73","15","3","32","0","0","2","3"
"*05uiq*","Alperen Sengun","HOU","F,C,Flx","7","PRO","","937","85.18","100%","0%","11","85.0","17","21","246","30","112","81","15","10","35","0","0","0","7"
"*03nwm*","Devin Booker","PHO","G,F,Flx","8","HAIRY","","934","71.85","99%","-0.2%","13","127.0","28","11","371","14","55","91","10","3","51","1","0","0","3"
"*04kj6*","Luka Doncic","LAL","G,Flx","9","GOD","@MIL Sat 8:00PM","932","103.56","100%","-0.1%","9","110.0","31","24","303","8","80","83","16","4","34","2","0","1","7"
"*01eo6*","James Harden","LAC","G,Flx","10","ASS","","931","84.64","100%","0%","11","97.0","40","7","275","6","69","100","10","5","43","0","0","2","6"
"*03ad3*","Karl-Anthony Towns","NY","F,C,Flx","11","Penta","","925","77.08","99%","+0.1%","12","106.0","24","8","261","37","150","40","12","11","30","1","0","0","11"
"*05uie*","Scottie Barnes","TOR","F,Flx","12","UBER","@IND Sat 7:00PM","912","76","100%","0%","12","93.0","21","8","242","23","91","62","18","22","23","1","0","0","6"
"*04ewe*","Donovan Mitchell","CLE","G,Flx","13","Penta","MEM Sat 5:00PM","908","82.55","100%","-0.1%","11","111.0","44","12","335","8","50","60","16","6","36","0","0","0","1"
"*05uib*","Cade Cunningham","DET","G,Flx","14","BALL","","901","81.91","100%","0%","11","137.0","21","17","302","12","59","109","15","9","40","1","0","1","7"
"*05uiu*","Jalen Johnson","ATL","F,Flx","15","ASS","","881","80.09","100%","0%","11","67.0","11","10","236","13","105","69","20","3","31","0","0","1","5"
"*04azw*","Lauri Markkanen","UTA","F,Flx","16","TRUMP","","865","72.08","99%","-0.1%","12","128.0","43","9","351","28","73","25","10","5","17","0","0","0","1"
"*027pe*","Jimmy Butler","GS","F,Flx","17","GWBush","","837","64.38","98%","-0.2%","13","72.0","14","14","250","30","72","57","20","4","16","0","0","0","1"
"*05qtj*","Deni Avdija","POR","G,F,Flx","18","GOD","","833","69.42","100%","0%","12","103.0","31","14","309","15","79","55","7","9","43","0","0","0","3"
"*05uus*","Austin Reaves","LAL","G,F,Flx","19","GOD","@MIL Sat 8:00PM","832","83.2","100%","-0.1%","10","94.0","25","13","286","4","50","82","14","1","34","0","0","0","4"
"*05uid*","Evan Mobley","CLE","F,C,Flx","21","GN","MEM Sat 5:00PM","827","68.92","100%","-0.1%","12","92.0","20","26","228","33","104","50","17","17","28","0","0","0","4"
"*01enh*","Stephen Curry","GS","G,Flx","20","GWBush","","827","75.18","99%","-0.3%","11","114.0","50","4","320","2","39","41","17","5","28","0","0","0","0"
"*01eo9*","Jrue Holiday","POR","G,Flx","22","9/11ST","","816","68","98%","-0.2%","12","92.0","31","4","200","16","63","99","19","3","35","0","0","0","4"
"*05uii*","Franz Wagner","ORL","F,Flx","24","BALL","","815","62.69","100%","0%","13","111.0","22","15","295","26","83","50","14","6","27","0","0","0","0"
"*06mju*","Alex Sarr","WAS","F,C,Flx","23","BALL","","815","67.92","100%","0%","12","83.0","13","10","229","30","103","46","9","28","31","0","0","0","4"
"*06227*","Ryan Rollins","MIL","G,Flx","25","ASS","LAL Sat 8:00PM","810","62.31","82%","0%","13","75.0","32","5","227","11","52","72","22","3","30","0","0","0","0"
"*06mjw*","Stephon Castle","SA","G,Flx","26","BALL","","809","67.42","99%","0%","12","75.0","11","25","221","20","76","93","21","5","49","1","0","1","4"
"*04ex6*","Isaiah Hartenstein","OKC","C,Flx","27","L Bozo","@CHA Sat 7:00PM","808","62.15","99%","+0.1%","13","31.0","0","11","166","43","145","38","17","8","28","0","0","0","6"
"*03lls*","Jaylen Brown","BOS","G,F,Flx","28","GWBush","","788","60.62","99%","0%","13","125.0","26","16","351","10","66","54","9","4","44","2","0","0","0"
"*04qry*","Grayson Allen","PHO","G,F,Flx","29","PartyMar","","786","60.46","83%","+2.1%","13","92.0","51","7","240","6","40","56","21","4","23","1","0","0","0"
"*04qrn*","Mikal Bridges","NY","G,F,Flx","30","9/11FT","","783","65.25","100%","-0.1%","12","74.0","30","3","187","15","54","59","24","11","11","0","0","0","1"
"*04qrp*","Miles Bridges","CHA","F,Flx","31","BALL","OKC Sat 7:00PM","780","65","100%","0%","12","119.0","40","6","272","12","86","48","7","5","19","0","0","0","2"
"*0621c*","Jalen Duren","DET","C,Flx","32","Penta","","776","70.55","100%","-0.1%","11","42.0","0","14","213","50","132","18","12","13","27","1","1","0","7"
"*04qsa*","Jalen Brunson","NY","G,Flx","33","GN","","756","68.73","100%","0%","11","122.0","31","10","308","5","39","72","9","0","30","0","0","0","2"
"*06210*","Paolo Banchero","ORL","F,Flx","34","PRO","","749","62.42","100%","0%","12","96.0","11","26","260","11","104","49","9","11","32","1","0","0","5"
"*06cbx*","Jaime Jaquez","MIA","G,F,Flx","35","420","","748","57.54","84%","+0.8%","13","79.0","5","12","227","17","95","68","9","4","22","0","0","0","3"
"*05uir*","Trey Murphy","NO","G,F,Flx","36","GOD","","745","62.08","100%","-0.1%","12","99.0","34","3","238","21","81","41","15","2","22","0","0","0","2"
"*005kc*","Russell Westbrook","SAC","G,Flx","37","9/11FT","","734","56.46","84%","-0.5%","13","85.0","27","11","187","23","84","83","12","2","40","0","0","2","5"
"*05uig*","Josh Giddey","CHI","G,Flx","38","Bomb","","726","80.67","100%","0%","9","80.0","15","13","193","12","86","84","9","3","31","0","0","2","7"
"*05qtt*","Onyeka Okongwu","ATL","C,Flx","39","UBER","","724","55.69","99%","0%","13","67.0","21","12","193","25","106","30","11","13","20","0","0","0","4"
"*04ewt*","Derrick White","BOS","G,Flx","40","GWBush","","716","55.08","100%","-0.1%","13","129.0","33","7","202","11","48","67","24","15","16","1","0","0","1"
"*06cby*","Keyonte George","UTA","G,Flx","41","UBER","","711","59.25","98%","0%","12","107.0","20","7","255","9","49","85","9","4","39","0","0","0","2"
"*042nt*","Ivica Zubac","LAC","C,Flx","42","TRUMP","","709","59.08","100%","0%","12","49.0","0","10","194","40","126","27","6","13","28","0","0","0","6"
"*042nm*","Pascal Siakam","IND","F,C,Flx","43","BALL","TOR Sat 7:00PM","707","64.27","99%","-0.1%","11","118.0","17","32","265","18","81","58","12","4","29","1","0","0","4"
"*05qu9*","Immanuel Quickley","TOR","G,Flx","44","Bomb","@IND Sat 7:00PM","694","57.83","99%","+0.1%","12","79.0","28","10","193","8","53","74","16","0","20","0","0","0","0"
"*04qrr*","Michael Porter","BKN","F,Flx","45","GWBush","","687","62.45","99%","-0.1%","11","108.0","34","7","255","13","85","33","8","2","26","0","0","0","3"
"*051pb*","Nicolas Claxton","BKN","C,Flx","46","9/11ST","","685","57.08","98%","+0.3%","12","46.0","0","17","180","36","83","44","11","14","15","0","0","0","2"
"*02ym0*","Andrew Wiggins","MIA","G,F,Flx","47","Penta","","685","52.69","97%","+0.3%","13","87.0","25","12","228","21","64","37","15","12","29","0","0","0","0"
"*06mlk*","Ajay Mitchell","OKC","G,F,Flx","48","ASS","@CHA Sat 7:00PM","680","52.31","81%","+0.8%","13","92.0","17","4","220","11","50","50","24","3","22","0","0","0","1"
"*03ad2*","Myles Turner","MIL","C,Flx","49","PRO","LAL Sat 8:00PM","679","52.23","99%","0%","13","72.0","31","9","167","16","79","25","16","24","18","0","0","0","0"
"*027p0*","Nikola Vucevic","CHI","C,Flx","50","9/11ST","","675","61.36","100%","-0.1%","11","67.0","20","6","177","25","109","40","8","3","21","0","0","0","5"
"*04ewn*","OG Anunoby","NY","F,Flx","51","Penta","","674","56.17","99%","-0.1%","12","77.0","31","6","190","19","67","26","23","8","22","0","0","0","1"
"*001aw*","Kevin Durant","HOU","G,F,Flx","52","UBER","","671","61","99%","-0.2%","11","90.0","20","10","276","4","51","35","12","7","31","0","0","0","0"
"*04jwd*","Royce ONeale","PHO","F,Flx","53","TRUMP","","669","51.46","71%","+0.9%","13","62.0","44","2","158","13","71","42","17","2","21","1","0","0","1"
"*06v5v*","Cedric Coward","MEM","G,F,Flx","54","Bomb","@CLE Sat 5:00PM","665","51.15","82%","+0.3%","13","65.0","21","5","186","21","77","40","12","5","15","0","0","0","2"
"*042n4*","Jamal Murray","DEN","G,Flx","55","L Bozo","@MIN Sat 8:00PM","661","66.1","99%","-0.2%","10","91.0","24","1","220","7","50","57","14","3","23","0","0","0","1"
"*042n1*","Brandon Ingram","TOR","F,Flx","56","420","@IND Sat 7:00PM","660","55","99%","0%","12","96.0","14","5","246","7","73","48","9","8","30","0","0","0","0"
"*06mk7*","Kelel Ware","MIA","F,C,Flx","57","9/11FT","","656","50.46","96%","+1.1%","13","50.0","13","6","141","34","120","9","13","18","13","0","0","0","4"
"*042n7*","Domantas Sabonis","SAC","C,Flx","59","PartyMar","","651","65.1","100%","-0.1%","10","64.0","4","13","172","34","122","36","10","2","25","0","0","0","8"
"*051oj*","RJ Barrett","TOR","G,F,Flx","58","9/11ST","@IND Sat 7:00PM","651","54.25","99%","-0.1%","12","84.0","21","12","229","10","60","48","11","4","20","1","0","0","0"
"*05uij*","Davion Mitchell","MIA","G,Flx","60","GWBush","","650","50","80%","-0.4%","13","53.0","15","8","130","6","37","99","19","1","22","0","0","0","2"
"*03r7z*","Norman Powell","MIA","G,F,Flx","61","PartyMar","","645","64.5","99%","0%","10","85.0","35","5","261","3","41","24","12","2","22","0","0","0","0"
"*06v5n*","Kon Knueppel","CHA","G,F,Flx","62","Bomb","OKC Sat 7:00PM","641","53.42","93%","+0.8%","12","85.0","39","4","215","8","73","34","9","1","27","0","0","0","2"
"*05qt1*","Payton Pritchard","BOS","G,Flx","63","GOD","","636","48.92","99%","-0.3%","13","97.0","27","7","199","12","52","68","11","0","18","0","0","0","2"
"*05qu0*","Jaden McDaniels","MIN","F,Flx","64","PRO","DEN Sat 8:00PM","632","52.67","97%","+0.1%","12","66.0","21","5","215","13","55","27","10","15","24","0","0","0","0"
"*06ca8*","Amen Thompson","HOU","G,F,Flx","66","ASS","","630","57.27","100%","-0.1%","11","81.0","6","13","195","25","63","60","15","6","26","0","0","0","1"
"*02xg9*","Rudy Gobert","MIN","C,Flx","65","HAIRY","DEN Sat 8:00PM","630","52.5","98%","-0.2%","12","17.0","0","20","131","35","119","17","6","21","18","1","0","0","5"
"*06v5l*","Cooper Flagg","DAL","G,F,Flx","67","PRO","","628","48.31","100%","0%","13","97.0","14","8","197","14","86","40","18","9","32","0","0","0","2"
"*06217*","Dyson Daniels","ATL","G,F,Flx","68","TRUMP","","626","48.15","100%","0%","13","59.0","3","8","111","19","73","70","29","6","25","1","0","0","1"
"*06v5k*","VJ Edgecombe","PHI","G,Flx","69","HAIRY","","623","51.92","95%","-0.4%","12","100.0","25","7","187","23","68","50","16","5","24","0","0","0","1"
"*06mkg*","Kyshawn George","WAS","G,F,Flx","70","9/11ST","","622","56.55","95%","-0.6%","11","65.0","26","9","174","7","67","50","11","11","35","0","0","0","1"
"*04qru*","Donte DiVincenzo","MIN","G,Flx","71","PRO","DEN Sat 8:00PM","620","51.67","92%","-0.8%","12","70.0","37","5","172","11","45","45","14","6","17","0","0","0","0"
"*03ams*","Zach LaVine","SAC","G,F,Flx","72","420","","615","55.91","98%","-0.1%","11","86.0","37","6","264","2","40","24","6","2","22","0","0","0","0"
"*05uiz*","Quentin Grimes","PHI","G,F,Flx","73","GN","","610","50.83","92%","-0.3%","12","72.0","29","9","199","5","48","53","11","6","38","0","0","0","1"
"*06cc7*","Brandin Podziemski","GS","G,F,Flx","74","Penta","","606","43.29","92%","-0.8%","14","73.0","25","7","160","6","65","44","19","5","19","0","0","0","0"
"*049kd*","Deandre Ayton","LAL","C,Flx","75","TRUMP","@MIL Sat 8:00PM","605","50.42","99%","-0.2%","12","40.0","0","8","191","35","99","12","7","11","32","0","0","0","5"
"*04qrl*","Wendell Carter","ORL","C,Flx","76","ASS","","601","46.23","84%","-0.4%","13","46.0","16","10","159","40","97","23","8","9","29","0","0","0","2"
"*04qrj*","Jaren Jackson","MEM","F,C,Flx","77","ASS","@CLE Sat 5:00PM","597","45.92","99%","0%","13","78.0","21","11","224","12","68","17","7","18","27","1","0","0","0"
"*04ewm*","Jarrett Allen","CLE","C,Flx","78","9/11ST","MEM Sat 5:00PM","596","54.18","99%","0%","11","47.0","0","13","171","28","87","19","14","10","17","0","0","0","3"
"*01eon*","DeMar DeRozan","SAC","F,Flx","79","Bomb","","596","45.85","99%","-0.1%","13","96.0","12","9","236","6","44","45","14","2","13","1","0","0","0"
"*05ujd*","Neemias Queta","BOS","C,Flx","80","PartyMar","","593","45.62","82%","0%","13","27.0","0","10","116","38","105","21","10","18","13","0","0","0","2"
"*05qtq*","Tre Jones","CHI","G,Flx","81","GN","","591","53.73","76%","+0.7%","11","49.0","6","8","146","9","44","60","23","2","18","0","0","0","0"
"*05uj4*","Santi Aldama","MEM","F,C,Flx","82","L Bozo","@CLE Sat 5:00PM","585","45","92%","+1.3%","13","76.0","18","12","165","21","85","32","14","8","18","1","0","0","1"
"*03nwk*","Kelly Oubre Jr.","PHI","F,Flx","83","9/11FT","","581","48.42","93%","-0.3%","12","75.0","23","8","201","14","61","16","13","10","18","1","0","0","2"
"*0621e*","Mark Williams","PHO","C,Flx","84","BALL","","573","52.09","98%","-0.2%","11","33.0","0","8","129","33","96","10","15","11","8","0","0","0","4"
"*06216*","Shaedon Sharpe","POR","G,F,Flx","85","TRUMP","","572","47.67","99%","+0.2%","12","115.0","22","11","251","17","64","20","18","3","34","2","0","0","0"
"*0623e*","Collin Gillespie","PHO","G,Flx","86","GWBush","","571","43.92","60%","-6.1%","13","67.0","31","4","124","12","50","64","12","6","18","0","0","0","1"
"*06211*","Chet Holmgren","OKC","F,C,Flx","87","L Bozo","@CHA Sat 7:00PM","569","63.22","100%","0%","9","40.0","14","5","168","12","74","16","7","12","19","0","0","0","4"
"*051os*","P.J. Washington","DAL","F,C,Flx","88","Penta","","565","47.08","94%","-0.5%","12","78.0","12","19","176","14","91","28","11","15","31","0","0","0","2"
"*05qto*","LaMelo Ball","CHA","G,Flx","89","BALL","OKC Sat 7:00PM","564","80.57","100%","-0.1%","7","75.0","22","6","156","9","50","69","10","1","24","1","0","1","4"
"*06226*","Moussa Diabate","CHA","C,Flx","90","ASS","OKC Sat 7:00PM","557","46.42","69%","-0.9%","12","24.0","0","15","123","49","93","9","8","16","8","0","0","0","4"
"*051op*","Rui Hachimura","LAL","F,Flx","91","PartyMar","@MIL Sat 8:00PM","555","42.69","72%","-1.9%","13","58.0","26","8","206","9","49","16","9","3","16","0","0","0","0"
"*05qug*","Anthony Edwards","MIN","G,F,Flx","92","GN","DEN Sat 8:00PM","548","68.5","100%","0%","8","74.0","30","7","220","6","33","27","7","4","19","0","0","0","0"
"*0621y*","Max Christie","DAL","G,F,Flx","93","Bomb","","543","41.77","57%","+2.8%","13","65.0","35","5","166","1","46","34","7","8","14","0","0","0","0"
"*051oi*","Ja Morant","MEM","G,Flx","95","420","@CLE Sat 5:00PM","541","49.18","99%","-0.2%","11","125.0","10","3","208","5","41","89","12","1","44","1","0","0","3"
"*03aq2*","Jerami Grant","POR","F,Flx","94","HAIRY","","541","45.08","85%","-0.5%","12","68.0","23","11","212","9","34","28","12","5","20","1","1","0","0"
"*0621i*","Jake LaRavia","LAL","F,Flx","96","FA","@MIL Sat 8:00PM","538","41.38","60%","-9.7%","13","48.0","15","12","139","17","57","32","19","4","17","0","0","0","0"
"*06v80*","Ryan Kalkbrenner","CHA","C,Flx","97","GN","OKC Sat 7:00PM","536","48.73","82%","-0.9%","11","10.0","0","2","109","37","75","5","11","26","20","0","0","0","2"
"*03al0*","Aaron Gordon","DEN","F,Flx","98","9/11FT","@MIN Sat 8:00PM","535","53.5","96%","0%","10","56.0","23","5","196","13","55","16","8","1","16","0","0","0","0"
"*031m4*","Dennis Schroder","SAC","G,Flx","99","W <small>(Sat)</small>","","535","41.15","86%","-3.5%","13","92.0","17","6","150","4","45","78","14","3","27","0","0","0","1"
"*06mjz*","Donovan Clingan","POR","C,Flx","100","GOD","","531","44.25","96%","-1.4%","12","45.0","6","1","99","51","106","13","9","16","9","0","0","0","1"
"*05qt3*","Desmond Bane","ORL","G,F,Flx","101","UBER","","526","40.46","99%","-0.3%","13","99.0","19","4","205","13","56","58","5","4","30","2","1","0","0"
"*05uih*","Jonathan Kuminga","GS","F,C,Flx","102","BALL","","525","40.38","95%","-1.6%","13","71.0","12","11","179","21","86","37","5","4","35","0","0","0","1"
"*03e6n*","Jusuf Nurkic","UTA","C,Flx","103","Bomb","","524","43.67","71%","+0.4%","12","55.0","4","12","89","26","110","42","20","5","34","0","0","0","3"
"*05uuq*","Jock Landale","MEM","C,Flx","104","UBER","@CLE Sat 5:00PM","522","40.15","44%","+0.1%","13","41.0","16","6","139","29","71","23","8","6","14","0","0","0","0"
"*04s00*","Duncan Robinson","DET","G,F,Flx","105","GOD","","520","40","39%","+0.7%","13","65.0","39","5","163","5","37","23","10","5","8","0","0","0","0"
"*04qrw*","Kevin Huerter","CHI","G,Flx","106","HAIRY","","516","46.91","61%","+3.4%","11","58.0","17","5","161","7","43","33","11","11","19","0","0","0","0"
"*06ccf*","Ausar Thompson","DET","F,Flx","108","ASS","","514","51.4","99%","-0.2%","10","57.0","4","20","139","20","66","34","18","7","14","2","0","0","2"
"*04ewr*","Kyle Kuzma","MIL","F,Flx","107","420","LAL Sat 8:00PM","514","42.83","73%","+0.1%","12","57.0","12","8","175","8","56","22","10","8","16","0","0","0","1"
"*06cd4*","Toumani Camara","POR","F,Flx","109","BALL","","512","42.67","95%","-1.1%","12","77.0","26","6","149","21","58","35","13","6","24","0","0","0","0"
"*05qzh*","Naji Marshall","DAL","F,Flx","110","FA","","511","39.31","43%","+0.6%","13","54.0","11","8","152","9","60","31","16","0","11","1","0","0","0"
"*06mjv*","Reed Sheppard","HOU","G,Flx","111","GOD","","506","46","78%","+1.1%","11","53.0","31","3","135","3","25","35","18","4","15","0","0","0","0"
"*03el5*","Kristaps Porzingis","ATL","F,C,Flx","113","GWBush","","505","56.11","99%","-0.2%","9","65.0","14","7","156","17","51","33","5","14","10","0","0","0","1"
"*02nfz*","Draymond Green","GS","F,C,Flx","112","GWBush","","505","38.85","92%","-2.1%","13","54.0","19","7","99","9","71","74","9","9","40","3","0","0","0"
"*051ox*","Nickeil Alexander-Walker","ATL","G,Flx","114","PRO","","502","45.64","77%","-1.6%","11","81.0","20","7","188","7","31","38","11","11","29","0","0","0","0"
"*031lx*","CJ McCollum","WAS","G,Flx","115","9/11ST","","501","41.75","94%","+0.9%","12","103.0","31","8","195","8","40","40","8","3","18","0","0","0","0"
"*05uif*","Jalen Suggs","ORL","G,Flx","117","420","","494","49.4","91%","-0.1%","10","36.0","18","3","125","7","39","44","16","3","30","0","0","0","0"
"*06v5g*","Jeremiah Fears","NO","G,Flx","116","FA","","494","41.17","66%","-2.9%","12","87.0","15","5","173","9","35","37","25","0","29","0","0","0","0"
"*0527h*","Naz Reid","MIN","F,C,Flx","118","GWBush","DEN Sat 8:00PM","493","41.08","94%","-1.4%","12","69.0","20","6","131","15","67","24","12","12","17","0","0","0","2"
"*06cac*","Cason Wallace","OKC","G,F,Flx","119","FA","@CHA Sat 7:00PM","493","41.08","85%","-1.7%","12","53.0","19","1","101","11","39","32","27","4","11","0","0","0","0"
"*051ok*","DeAndre Hunter","CLE","F,Flx","120","PRO","MEM Sat 5:00PM","488","48.8","90%","+2.4%","10","82.0","20","8","189","7","49","31","8","3","18","0","0","0","0"
"*06mk3*","Matas Buzelis","CHI","F,Flx","121","GOD","","487","44.27","98%","-0.6%","11","64.0","20","4","164","12","63","13","9","11","24","0","0","0","1"
"*06mkc*","Jaylon Tyson","CLE","G,F,Flx","122","Bomb","MEM Sat 5:00PM","482","43.82","55%","+3.2%","11","46.0","24","3","122","15","44","20","14","9","11","0","0","0","0"
"*02nf9*","Andre Drummond","PHI","C,Flx","124","Bomb","","478","43.45","51%","+17.5%","11","24.0","6","8","88","33","97","9","8","10","6","1","0","0","4"
"*02nf7*","Harrison Barnes","SA","F,Flx","123","FA","","478","39.83","34%","-2.1%","12","40.0","29","1","137","8","34","24","12","4","19","0","0","0","0"
"*04qrm*","Collin Sexton","CHA","G,Flx","125","PRO","OKC Sat 7:00PM","477","43.36","90%","-2.3%","11","57.0","16","8","172","2","24","57","8","0","33","0","0","0","1"
"*04ewu*","Josh Hart","NY","G,F,Flx","126","9/11ST","","474","43.09","95%","-0.2%","11","43.0","12","3","96","18","74","47","9","1","19","0","0","1","2"
"*04qs1*","Anfernee Simons","BOS","G,Flx","127","FA","","474","36.46","92%","-0.8%","13","94.0","38","2","188","5","29","31","6","3","15","0","0","0","0"
"*06mkk*","Ryan Dunn","PHO","F,Flx","128","FA","","473","36.38","58%","-8.9%","13","48.0","12","4","109","26","67","21","13","10","13","0","0","0","1"
"*04ewf*","Bam Adebayo","MIA","F,C,Flx","129","GN","","472","59","100%","-0.1%","8","68.0","16","5","159","8","65","23","8","2","16","0","0","0","4"
"*05qt0*","Saddiq Bey","NO","F,Flx","130","TRUMP","","470","39.17","33%","+1.2%","12","70.0","26","7","150","20","55","25","8","0","7","0","0","0","0"
"*051p9*","Keldon Johnson","SA","G,F,Flx","131","9/11FT","","466","38.83","50%","-1.9%","12","42.0","7","5","130","29","68","21","10","1","9","0","0","0","0"
"*05qtr*","Devin Vassell","SA","G,F,Flx","132","9/11FT","","460","38.33","93%","-1.6%","12","87.0","32","5","164","5","43","24","12","2","14","0","0","0","0"
"*06212*","Jabari Smith","HOU","F,C,Flx","133","GN","","458","45.8","93%","-0.7%","10","65.0","20","4","149","12","60","18","8","8","10","2","0","0","0"
"*0621g*","Tari Eason","HOU","F,Flx","134","PartyMar","","455","41.36","85%","-2%","11","48.0","27","2","126","16","57","18","9","5","19","0","0","0","0"
"*06228*","Josh Minott","BOS","F,Flx","135","FA","","455","37.92","56%","-6.8%","12","40.0","13","3","97","25","68","18","14","5","9","0","0","0","1"
"*027oz*","Kawhi Leonard","LAC","F,Flx","136","Penta","","453","75.5","98%","-0.4%","6","52.0","14","1","146","5","34","21","15","4","11","0","0","0","1"
"*06mka*","Tristan da Silva","ORL","F,Flx","137","FA","","450","34.62","35%","-3.2%","13","56.0","26","4","150","12","48","12","10","2","12","0","0","0","0"
"*05qt4*","Aaron Nesmith","IND","F,Flx","138","PartyMar","TOR Sat 7:00PM","449","40.82","89%","+2.5%","11","93.0","31","8","170","17","49","17","9","3","8","1","0","0","0"
"*03ad4*","DAngelo Russell","DAL","G,Flx","139","L Bozo","","441","33.92","79%","-9.6%","13","87.0","16","15","159","6","38","62","8","2","29","1","0","0","1"
"*06234*","AJ Green","MIL","G,Flx","140","FA","LAL Sat 8:00PM","440","33.85","30%","-6.1%","13","44.0","37","4","136","1","31","24","5","1","10","0","0","0","0"
"*05uj9*","Herbert Jones","NO","F,Flx","141","HAIRY","","438","36.5","82%","-2.2%","12","62.0","22","6","125","12","46","30","16","3","19","2","0","0","0"
"*05uio*","Moses Moody","GS","G,F,Flx","143","L Bozo","","437","36.42","42%","-2.5%","12","61.0","31","4","139","5","32","19","9","10","14","0","0","0","0"
"*062dn*","Julian Champagnie","SA","F,Flx","142","FA","","437","36.42","31%","-7%","12","50.0","24","7","115","10","58","16","14","4","16","0","0","0","0"
"*048zt*","Derrick Jones","LAC","F,Flx","144","FA","","434","36.17","26%","-13%","12","40.0","15","6","131","11","30","14","11","13","9","0","0","0","0"
"*06cc5*","Anthony Black","ORL","G,Flx","146","FA","","433","33.31","47%","-6.3%","13","59.0","14","10","137","7","39","30","15","9","28","0","0","0","0"
"*031lz*","Steven Adams","HOU","C,Flx","145","FA","","433","43.3","38%","-4.9%","10","17.0","0","5","64","48","90","16","8","8","10","0","0","0","2"
"*0621q*","Nikola Jovic","MIA","F,Flx","147","FA","","432","33.23","60%","-1.3%","13","56.0","14","9","118","10","60","41","9","6","25","1","0","0","0"
"*051ps*","Terance Mann","BKN","G,F,Flx","148","FA","","432","36","36%","-10.7%","12","47.0","13","3","119","18","33","38","11","3","9","1","0","0","0"
"*06v5h*","Derik Queen","NO","C,Flx","149","L Bozo","","431","35.92","68%","+2.7%","12","52.0","1","9","127","21","72","28","12","7","25","2","0","0","0"
"*062pk*","Simone Fontecchio","MIA","F,Flx","150","FA","","430","33.08","23%","-6.1%","13","48.0","33","3","147","7","33","13","6","3","12","0","0","0","0"
"*05qub*","Isaiah Stewart","DET","C,Flx","152","PartyMar","","429","42.9","60%","-7.4%","10","43.0","12","7","110","23","67","15","2","19","10","2","0","0","2"
"*06mlz*","Cam Spencer","MEM","G,Flx","151","FA","@CLE Sat 5:00PM","429","33","23%","-1%","13","47.0","27","2","119","1","27","39","9","1","12","0","0","0","0"
"*06mjx*","Ron Holland","DET","F,Flx","153","FA","","422","32.46","46%","-5.4%","13","70.0","13","3","120","12","50","24","23","3","24","0","0","0","0"
"*051oy*","Goga Bitadze","ORL","C,Flx","154","FA","","417","32.08","31%","-4.6%","13","12.0","2","6","79","20","67","15","6","17","7","1","0","0","0"
"*0621k*","Christian Braun","DEN","G,F,Flx","155","W <small>(Sat)</small>","@MIN Sat 8:00PM","415","37.73","95%","-1%","11","49.0","6","6","125","18","48","33","9","3","14","0","0","0","0"
"*06cp4*","Craig Porter","CLE","G,Flx","156","FA","MEM Sat 5:00PM","412","31.69","17%","+4.5%","13","27.0","11","5","74","18","38","36","13","8","11","0","0","0","0"
"*03al1*","Marcus Smart","LAL","G,Flx","157","9/11FT","@MIL Sat 8:00PM","411","37.36","46%","+4%","11","52.0","12","2","112","6","26","37","24","2","26","2","0","0","0"
"*06mlq*","Pelle Larsson","MIA","G,F,Flx","158","FA","","408","31.38","21%","+0.3%","13","38.0","15","5","129","5","31","35","6","2","15","0","0","0","0"
"*05qtb*","Sam Merrill","CLE","G,Flx","159","UBER","MEM Sat 5:00PM","407","40.7","46%","+0.3%","10","55.0","36","0","134","7","16","26","5","2","7","0","0","0","0"
"*05wqo*","Dru Smith","MIA","G,Flx","160","FA","","407","31.31","15%","-0.8%","13","33.0","9","2","77","11","25","43","20","2","12","0","0","0","0"
"*04ewk*","John Collins","LAC","F,Flx","161","L Bozo","","406","33.83","91%","-2.3%","12","54.0","11","6","139","18","58","9","12","7","26","0","0","0","0"
"*05qtl*","Cole Anthony","MIL","G,Flx","162","FA","LAL Sat 8:00PM","397","33.08","52%","-6.4%","12","61.0","11","7","119","7","40","58","8","5","25","2","1","0","0"
"*06v8p*","Will Richard","GS","G,Flx","163","FA","","397","33.08","27%","+1.6%","12","28.0","17","5","113","11","25","16","14","1","8","0","0","0","0"
