"ID","Player","Team","Position","Status","Roster Status","Opponent","FPts","FP/G","Ros","+/-","FG-","3PTM","FT-","PTS","OREB","REB","AST","ST","BLK","TO","TF","EJ","3D","2D"
"*0621i*","Jake LaRavia","SAC","F,Flx","MylS","Reserve","@DAL Mon 8:30PM","641","27.87","32%","-1.2%","2.1","0.8","0.5","5.9","1.4","3.9","2.0","1.0","0.2","1.5","0.00","0.00","0.0","1"
"*0621d*","Ochai Agbaji","TOR","G,F,Flx","15","Active","","637","30.33","48%","+5.7%","3.9","1.2","0.3","9.1","0.8","3.3","1.2","0.7","0.6","0.6","0.00","0.00","0.0","0"
"*06226*","Moussa Diabate","CHA","F,C,Flx","EE","Reserve","@BKN Mon 7:30PM","630","30","57%","+23.2%","1.4","0.0","0.8","6.3","2.4","6.1","1.0","0.7","0.3","0.9","0.00","0.00","0.0","2"
"*04ewk*","John Collins","UTA","F,C,Flx","TRUMP","Active","@LAL Mon 10:30PM","622","56.55","98%","0%","6.5","1.7","0.9","18.8","1.8","7.8","1.7","0.8","1.5","3.0","0.09","0.00","0.0","3"
"*05uul*","Jose Alvarado","NO","G,Flx","TRH","Active","@OKC Mon 8:00PM","618","36.35","56%","-3.5%","4.2","2.1","0.2","8.6","0.4","1.9","4.2","1.2","0.3","1.1","0.06","0.00","0.0","0"
"*042nf*","Caris LeVert","ATL","G,F,Flx","TRH","Inj Res","@ORL Mon 7:00PM","613","30.65","64%","+1.3%","4.9","1.4","0.6","8.6","0.7","2.8","3.1","0.8","0.6","1.3","0.00","0.00","0.0","0"
"*06mjz*","Donovan Clingan","POR","C,Flx","MylS","Reserve","@DEN Mon 9:00PM","599","27.23","68%","-7.6%","1.7","0.1","0.3","4.2","2.2","6.2","1.0","0.4","1.0","1.3","0.00","0.00","0.0","1"
"*06mjt*","Zaccharie Risacher","ATL","F,Flx","TRUMP","Reserve","@ORL Mon 7:00PM","594","29.7","78%","-0.9%","5.0","1.4","0.5","11.6","1.4","3.3","1.1","0.7","0.1","1.1","0.00","0.00","0.0","0"
"*027oz*","Kawhi Leonard","LAC","G,F,Flx","ROMO","Active","","570","40.71","96%","0%","7.4","1.5","0.4","15.7","0.6","4.6","2.6","0.9","0.5","2.1","0.00","0.00","0.0","0"
"*05uih*","Jonathan Kuminga","GS","F,C,Flx","DBD","Inj Res","@MIL Mon 8:00PM","538","53.8","93%","-0.3%","6.9","1.4","2.3","20.1","1.7","6.1","3.1","0.7","0.4","1.6","0.00","0.00","0.0","2"
"*05uii*","Franz Wagner","ORL","G,F,Flx","MylS","Active","ATL Mon 7:00PM","532","59.11","100%","-0.1%","11.6","2.0","1.2","26.8","1.2","5.4","3.4","0.7","0.3","1.8","0.00","0.00","0.0","1"
"*05qu9*","Immanuel Quickley","TOR","G,Flx","J&J","Active","","510","46.36","97%","-0.1%","6.5","2.1","0.4","14.5","0.4","2.8","6.3","0.5","0.2","2.0","0.00","0.00","0.0","2"
"*0621g*","Tari Eason","HOU","F,Flx","Tribunal","Active","","505","42.08","88%","+0.5%","4.7","1.1","0.7","10.9","2.0","5.8","1.2","1.8","0.8","1.0","0.08","0.00","0.0","1"
"*051oo*","Jaxson Hayes","LAL","C,Flx","PRO","Reserve","UTA Mon 10:30PM","486","27","47%","+7.9%","1.2","0.0","0.4","5.2","1.1","4.2","1.1","0.6","1.1","0.7","0.06","0.00","0.0","1"
"*0496e*","Alex Caruso","OKC","G,Flx","PRO","Reserve","NO Mon 8:00PM","480","32","62%","-1.2%","3.3","1.1","0.1","6.1","0.8","2.5","2.7","1.6","0.4","0.4","0.00","0.00","0.0","0"
"*042nw*","Malcolm Brogdon","WAS","G,Flx","Fent","Inj Res","SA Mon 7:00PM","478","36.77","56%","-1.4%","6.2","0.7","0.5","12.2","0.8","3.6","4.9","0.6","0.2","1.7","0.00","0.00","0.0","0"
"*027pe*","Jimmy Butler","GS","F,Flx","J&J","Reserve","@MIL Mon 8:00PM","438","54.75","97%","+0.6%","4.5","0.5","0.5","14.6","1.5","4.6","4.9","0.9","0.5","0.6","0.00","0.00","0.1","1"
"*03e6n*","Jusuf Nurkic","CHA","C,Flx","MylS","Inj Res","@BKN Mon 7:30PM","348","38.67","86%","+7.3%","2.7","0.6","0.4","8.0","1.9","7.8","2.9","0.9","0.7","2.2","0.11","0.11","0.0","2"
"*05uif*","Jalen Suggs","ORL","G,Flx","TRH","Inj Res","ATL Mon 7:00PM","344","38.22","97%","-0.3%","8.4","1.8","0.7","15.1","0.7","3.8","3.4","1.1","1.0","3.1","0.33","0.00","0.0","0"
"*06212*","Jabari Smith","HOU","F,C,Flx","PRO","Inj Res","","328","41","84%","+0.1%","5.5","1.6","0.4","12.8","2.0","5.6","1.4","0.6","1.0","1.8","0.00","0.00","0.0","1"
"*04qs4*","Robert Williams","POR","C,Flx","TRH","Active","@DEN Mon 9:00PM","323","26.92","44%","-4.2%","1.3","0.0","0.1","3.4","1.6","5.8","0.8","0.3","1.5","0.8","0.00","0.00","0.0","0"
"*04kj6*","Luka Doncic","LAL","G,Flx","MylS","Active","UTA Mon 10:30PM","311","103.67","100%","+0.1%","6.7","3.3","1.3","28.7","1.3","7.7","7.3","1.7","0.7","3.0","0.00","0.00","0.3","1"
"*06mld*","Jonathan Mogbo","TOR","F,C,Flx","EE","Reserve","","306","21.86","27%","+4.4%","2.6","0.4","0.2","5.1","0.8","3.4","1.4","0.4","0.7","0.7","0.00","0.00","0.0","0"
"*06cdh*","GG Jackson","MEM","F,Flx","420","Active","","244","24.4","36%","+2.4%","5.1","1.3","0.6","10.0","1.2","3.6","0.8","0.5","0.2","1.5","0.00","0.00","0.0","0"
"*05uj1*","Cameron Thomas","BKN","G,F,Flx","PRO","Inj Res","CHA Mon 7:30PM","115","57.5","99%","0%","13.0","2.5","0.5","24.5","2.0","6.5","3.5","1.0","0.0","1.5","0.00","0.00","0.0","0"
"*06211*","Chet Holmgren","OKC","F,C,Flx","Fent","Inj Res","NO Mon 8:00PM","35","35","100%","+0.3%","3.0","0.0","0.0","4.0","0.0","5.0","1.0","2.0","4.0","1.0","1.00","0.00","0.0","0"
"*042n1*","Brandon Ingram","TOR","G,F,Flx","EE","Inj Res","","0","0","98%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03nwq*","Christian Wood","LAL","F,Flx","ROMO","Inj Res","UTA Mon 10:30PM","0","0","13%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
