"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","Ros","+/-","GP","FG-","3PTM","FT-","PTS","OREB","REB","AST","ST","BLK","TO","TF","EJ","3D","2D"
"*042nm*","Pascal Siakam","IND","F,C","27","BALL","CHI Sat 7:30PM","1189","66.06","99%","+0.1%","18","169.0","31","44","431","27","128","79","23","9","43","2","0","0","5"
"*0621c*","Jalen Duren","DET","C","28","Penta","@MIA Sat 8:00PM","1185","69.71","100%","0%","17","63.0","0","29","332","72","201","34","15","18","44","1","1","0","11"
"*005kc*","Russell Westbrook","SAC","G","29","9/11FT","","1180","59","86%","-0.3%","20","132.0","41","19","282","33","144","135","24","3","64","1","0","3","7"
"*042nt*","Ivica Zubac","LAC","C","30","TRUMP","DAL Sat 10:00PM","1177","61.95","100%","0%","19","92.0","0","12","308","70","219","49","9","19","36","0","0","0","11"
"*03lls*","Jaylen Brown","BOS","G,F","31","GWBush","@MIN Sat 5:00PM","1162","64.56","99%","-0.1%","18","195.0","35","26","507","19","105","78","17","7","62","3","0","0","2"
"*01enh*","Stephen Curry","GS","G","32","GWBush","NO Sat 8:30PM","1159","72.44","99%","-0.1%","16","164.0","75","7","446","5","59","64","21","9","50","0","0","0","0"
"*04ex6*","Isaiah Hartenstein","OKC","C","33","L Bozo","","1156","60.84","99%","-0.2%","19","49.0","0","18","232","62","203","64","24","15","39","1","0","0","7"
"*04qrp*","Miles Bridges","CHA","F","34","BALL","TOR Sat 6:00PM","1146","60.32","100%","0%","19","190.0","54","12","413","20","123","72","12","12","30","0","0","0","2"
"*06cch*","Victor Wembanyama","SA","C","35","9/11FT","","1134","94.5","100%","0%","12","110.0","20","12","314","24","155","48","13","43","43","0","0","1","9"
"*04qsa*","Jalen Brunson","NY","G","36","GN","","1121","70.06","100%","0%","16","175.0","46","15","466","7","51","99","12","1","39","0","0","0","3"
"*05qtt*","Onyeka Okongwu","ATL","F,C","37","UBER","","1092","57.47","99%","0%","19","105.0","38","14","314","28","135","50","16","20","33","0","0","0","4"
"*05qu9*","Immanuel Quickley","TOR","G","38","Bomb","@CHA Sat 6:00PM","1089","57.32","99%","0%","19","130.0","45","13","294","8","91","115","26","1","30","0","0","0","1"
"*042n1*","Brandon Ingram","TOR","F","39","420","@CHA Sat 6:00PM","1088","57.26","99%","+0.1%","19","162.0","27","15","415","12","113","70","21","13","55","0","0","0","0"
"*06mk7*","Kelel Ware","MIA","F,C","40","9/11FT","DET Sat 8:00PM","1088","57.26","99%","+0.3%","19","81.0","20","8","235","63","207","11","20","26","19","0","0","0","8"
"*06217*","Dyson Daniels","ATL","G,F","41","TRUMP","","1081","54.05","100%","0%","20","92.0","5","11","199","43","129","118","44","8","45","1","0","0","2"
"*04ewt*","Derrick White","BOS","G","43","GWBush","@MIN Sat 5:00PM","1048","58.22","100%","0%","18","171.0","49","8","288","17","75","92","32","23","25","1","0","0","1"
"*027p0*","Nikola Vucevic","CHI","C","42","GOD","@IND Sat 7:30PM","1048","61.65","100%","0%","17","113.0","34","6","280","40","168","58","11","7","29","0","0","0","8"
"*04qrr*","Michael Porter","BKN","F","44","GWBush","@MIL Sat 8:00PM","1042","65.12","99%","-0.1%","16","149.0","50","12","388","18","118","48","12","3","34","0","0","0","3"
"*06mju*","Alex Sarr","WAS","F,C","45","BALL","","1038","64.88","100%","+0.1%","16","117.0","18","22","305","38","137","52","13","32","34","0","0","0","6"
"*0623e*","Collin Gillespie","PHO","G","46","GWBush","DEN Sat 9:00PM","1034","51.7","72%","+2.2%","20","112.0","56","4","254","20","80","102","24","6","36","0","0","0","1"
"*03ad2*","Myles Turner","MIL","C","47","PRO","BKN Sat 8:00PM","1031","51.55","99%","0%","20","113.0","47","14","257","25","130","35","21","35","24","0","0","0","2"
"*06v5n*","Kon Knueppel","CHA","G,F","48","Bomb","TOR Sat 6:00PM","1028","54.11","95%","+0.1%","19","138.0","65","5","347","19","108","55","14","4","44","0","0","0","2"
"*06mjz*","Donovan Clingan","POR","C","49","9/11ST","","1021","53.74","98%","+0.1%","19","77.0","14","7","194","90","190","32","13","29","14","0","0","0","5"
"*05qug*","Anthony Edwards","MIN","G,F","50","GN","BOS Sat 5:00PM","1000","71.43","100%","0%","14","145.0","47","19","392","13","67","51","21","9","36","1","0","0","0"
"*05uj4*","Santi Aldama","MEM","F,C","51","L Bozo","","993","49.65","95%","0%","20","119.0","31","16","275","30","133","58","19","15","21","1","0","0","2"
"*06cbx*","Jaime Jaquez","MIA","G,F","52","420","DET Sat 8:00PM","985","51.84","85%","-0.4%","19","109.0","7","16","307","27","120","101","12","4","40","1","0","0","3"
"*051pb*","Nicolas Claxton","BKN","C","53","9/11ST","@MIL Sat 8:00PM","981","54.5","98%","-0.1%","18","76.0","0","29","252","51","134","71","13","24","29","1","0","1","4"
"*06v5l*","Cooper Flagg","DAL","G,F","54","PRO","@LAC Sat 10:00PM","974","51.26","100%","0%","19","141.0","19","12","299","24","123","67","27","12","40","0","0","0","3"
"*05qt3*","Desmond Bane","ORL","G,F","55","UBER","","968","48.4","99%","0%","20","165.0","31","6","366","25","90","90","16","7","45","3","1","0","0"
"*05qt1*","Payton Pritchard","BOS","G","56","9/11ST","@MIN Sat 5:00PM","957","53.17","100%","-0.1%","18","133.0","48","7","299","19","78","89","13","1","24","0","0","0","3"
"*051os*","P.J. Washington","DAL","F,C","57","Penta","@LAC Sat 10:00PM","954","50.21","95%","+0.1%","19","142.0","30","24","304","27","149","43","18","23","49","0","0","0","2"
"*01eon*","DeMar DeRozan","SAC","F","58","Bomb","","945","47.25","99%","0%","20","131.0","14","10","363","10","61","71","24","3","23","1","0","0","0"
"*02xg9*","Rudy Gobert","MIN","C","59","HAIRY","BOS Sat 5:00PM","940","52.22","98%","0%","18","30.0","0","32","187","64","186","32","8","32","33","2","0","0","7"
"*06ca8*","Amen Thompson","HOU","G,F","60","GN","","936","58.5","100%","+0.1%","16","120.0","8","13","279","40","110","81","23","7","37","0","0","0","3"
"*06211*","Chet Holmgren","OKC","F,C","61","L Bozo","","933","58.31","100%","0%","16","87.0","24","10","291","23","127","28","11","22","34","0","0","0","4"
"*0621e*","Mark Williams","PHO","C","62","BALL","DEN Sat 9:00PM","933","54.88","98%","-0.1%","17","48.0","0","13","219","58","156","18","22","15","20","0","0","0","7"
"*051ox*","Nickeil Alexander-Walker","ATL","G,F","63","PRO","","931","51.72","83%","+0.4%","18","139.0","44","12","347","12","56","63","16","16","39","0","0","0","0"
"*04jwd*","Royce ONeale","PHO","F","64","W <small>(Sat)</small>","DEN Sat 9:00PM","923","46.15","64%","-3.6%","20","103.0","64","3","227","17","106","53","24","5","29","2","0","0","1"
"*06mlk*","Ajay Mitchell","OKC","G,F","65","ASS","","915","45.75","81%","-0.6%","20","130.0","22","10","303","12","68","73","32","6","34","1","0","0","1"
"*05uij*","Davion Mitchell","MIA","G","66","GWBush","DET Sat 8:00PM","914","48.11","82%","-1.6%","19","72.0","19","12","187","8","56","141","24","1","30","0","0","0","2"
"*03r7z*","Norman Powell","MIA","G,F","67","PRO","DET Sat 8:00PM","910","60.67","99%","0%","15","122.0","45","11","367","5","58","35","19","3","28","0","0","0","0"
"*051oj*","RJ Barrett","TOR","G,F","68","GOD","@CHA Sat 6:00PM","905","53.24","99%","-0.2%","17","117.0","31","22","329","12","82","64","14","4","26","1","0","0","0"
"*06v5v*","Cedric Coward","MEM","G,F","69","Bomb","","905","45.25","81%","-1.4%","20","108.0","34","8","267","28","118","55","13","7","27","0","0","0","3"
"*06mkg*","Kyshawn George","WAS","G,F","70","9/11ST","","897","56.06","95%","-0.1%","16","99.0","38","12","253","14","98","77","16","14","54","1","0","0","2"
"*04qrl*","Wendell Carter","ORL","C","71","ASS","","895","47.11","86%","-0.7%","19","68.0","24","12","229","55","145","38","12","14","37","2","0","0","3"
"*04ewu*","Josh Hart","NY","G,F","72","9/11ST","","887","52.18","98%","+0.5%","17","74.0","21","7","186","29","128","84","20","5","34","3","0","1","4"
"*04qru*","Donte DiVincenzo","MIN","G","73","PartyMar","BOS Sat 5:00PM","875","48.61","93%","-0.6%","18","106.0","54","7","246","14","71","60","21","8","27","0","0","0","0"
"*06226*","Moussa Diabate","CHA","C","74","PRO","TOR Sat 6:00PM","865","45.53","79%","-1.4%","19","35.0","0","19","178","74","153","22","11","23","15","0","0","0","6"
"*05uiz*","Quentin Grimes","PHI","G,F","75","ASS","","862","47.89","91%","-0.4%","18","120.0","41","12","295","7","62","78","16","9","50","0","0","0","1"
"*05qu0*","Jaden McDaniels","MIN","F","76","PRO","BOS Sat 5:00PM","860","50.59","97%","-0.4%","17","93.0","27","6","274","21","83","40","20","18","35","1","0","0","0"
"*03e6n*","Jusuf Nurkic","UTA","C","77","Bomb","","858","47.67","73%","-1.3%","18","72.0","5","18","137","42","174","69","31","7","50","0","0","0","5"
"*03ams*","Zach LaVine","SAC","G,F","78","420","","853","47.39","98%","-0.7%","18","138.0","49","9","375","4","57","43","12","2","43","0","0","0","0"
"*06cc7*","Brandin Podziemski","GS","G,F","79","Penta","NO Sat 8:30PM","849","42.45","92%","-0.8%","20","108.0","36","13","244","11","91","57","25","5","26","0","0","0","0"
"*03aq2*","Jerami Grant","POR","F","80","HAIRY","","848","47.11","86%","+0.3%","18","121.0","38","19","345","19","63","44","15","7","36","1","1","0","0"
"*06v5h*","Derik Queen","NO","C","81","L Bozo","@GS Sat 8:30PM","846","44.53","83%","+0.1%","19","92.0","2","15","233","37","119","68","21","16","44","2","0","0","1"
"*031lx*","CJ McCollum","WAS","G","82","9/11ST","","843","46.83","95%","+0.9%","18","149.0","52","11","321","11","58","59","14","4","25","0","0","0","0"
"*04qrj*","Jaren Jackson","MEM","F,C","83","ASS","","842","46.78","99%","-0.1%","18","134.0","34","14","335","18","92","30","10","20","37","1","0","0","0"
"*049kd*","Deandre Ayton","LAL","C","84","TRUMP","","832","52","98%","-0.4%","16","49.0","0","11","250","44","134","15","12","15","38","0","0","0","7"
"*06mjw*","Stephon Castle","SA","G","85","BALL","","828","63.69","99%","-0.2%","13","78.0","12","26","225","20","76","98","22","5","52","1","0","1","4"
"*05qtr*","Devin Vassell","SA","G,F","86","9/11FT","","826","45.89","93%","-0.2%","18","129.0","50","5","280","8","67","43","20","7","20","0","0","0","0"
"*01eo9*","Jrue Holiday","POR","G","87","9/11ST","","816","68","97%","-0.7%","12","92.0","31","4","200","16","63","99","19","3","35","0","0","0","4"
"*001aw*","Kevin Durant","HOU","G,F","88","UBER","","815","58.21","99%","-0.3%","14","123.0","24","12","344","5","67","46","14","9","42","0","0","0","0"
"*05qto*","LaMelo Ball","CHA","G","89","BALL","TOR Sat 6:00PM","811","67.58","100%","+0.1%","12","134.0","31","7","239","16","79","105","16","1","42","1","0","1","4"
"*06mjv*","Reed Sheppard","HOU","G","90","GOD","","806","50.38","86%","+0.4%","16","88.0","45","6","228","6","44","53","26","7","20","0","0","0","0"
"*0527h*","Naz Reid","MIN","F,C","92","GWBush","BOS Sat 5:00PM","805","44.72","97%","-0.5%","18","110.0","36","7","236","25","101","35","17","17","25","2","0","0","3"
"*06cd4*","Toumani Camara","POR","F","91","BALL","","805","42.37","93%","-0.7%","19","126.0","40","7","227","41","100","51","21","11","39","0","0","0","1"
"*0621y*","Max Christie","DAL","G,F","93","PartyMar","@LAC Sat 10:00PM","802","40.1","61%","-3.1%","20","91.0","53","7","256","3","69","43","10","10","25","0","0","0","0"
"*06cc5*","Anthony Black","ORL","G","94","BALL","","800","40","66%","+3.6%","20","105.0","24","22","260","10","59","56","30","12","42","0","0","0","0"
"*051p9*","Keldon Johnson","SA","G,F","95","9/11FT","","790","43.89","65%","-1.6%","18","65.0","15","8","226","39","118","32","14","1","18","0","0","0","2"
"*04qry*","Grayson Allen","PHO","G,F","96","Bomb","DEN Sat 9:00PM","786","60.46","81%","-1.1%","13","92.0","51","7","240","6","40","56","21","4","23","1","0","0","0"
"*06v5k*","VJ Edgecombe","PHI","G","97","HAIRY","","784","52.27","95%","-0.4%","15","128.0","30","10","234","31","90","63","19","7","29","0","0","0","2"
"*05qzh*","Naji Marshall","DAL","F","98","FA","@LAC Sat 10:00PM","781","39.05","55%","-5.2%","20","82.0","18","17","236","16","101","46","22","2","24","2","0","0","0"
"*05qt0*","Saddiq Bey","NO","F","99","ASS","@GS Sat 8:30PM","780","43.33","60%","+11.2%","18","107.0","36","14","223","33","101","39","18","1","11","0","0","0","3"
"*02ym0*","Andrew Wiggins","MIA","G,F","100","Penta","DET Sat 8:00PM","779","48.69","96%","-0.9%","16","115.0","28","14","262","24","76","45","17","16","31","0","0","0","0"
"*02nf9*","Andre Drummond","PHI","C","101","Bomb","","776","45.65","71%","+1.1%","17","45.0","10","11","139","57","175","12","12","17","15","2","0","0","7"
"*05ujd*","Neemias Queta","BOS","C","102","PartyMar","@MIN Sat 5:00PM","774","45.53","82%","-2.1%","17","42.0","0","11","158","52","135","29","11","23","13","0","0","0","3"
"*031m4*","Dennis Schroder","SAC","G","103","W <small>(Sun)</small>","","772","42.89","82%","-2.5%","18","125.0","27","9","223","8","66","108","15","4","35","0","0","0","1"
"*04s00*","Duncan Robinson","DET","G,F","104","FA","@MIA Sat 8:00PM","771","40.58","59%","-3.6%","19","101.0","58","7","234","8","52","38","19","6","13","0","0","0","0"
"*04ewf*","Bam Adebayo","MIA","F,C","105","GN","DET Sat 8:00PM","768","59.08","100%","0%","13","105.0","23","12","249","16","109","35","11","10","23","0","0","0","6"
"*06cac*","Cason Wallace","OKC","G,F","106","FA","","768","40.42","79%","-2%","19","81.0","30","1","170","14","55","47","43","5","21","0","0","0","0"
"*051ok*","DeAndre Hunter","CLE","F","108","PartyMar","","764","47.75","89%","-1.4%","16","114.0","36","9","287","12","76","43","13","3","29","1","0","0","0"
"*02nf7*","Harrison Barnes","SA","F","107","PartyMar","","764","42.44","55%","-4.6%","18","76.0","41","4","230","15","57","40","20","4","24","0","0","0","0"
"*06234*","AJ Green","MIL","G","109","PartyMar","BKN Sat 8:00PM","760","38","33%","-3.6%","20","76.0","65","5","223","1","57","39","12","1","16","0","0","0","0"
"*04ewr*","Kyle Kuzma","MIL","F","110","FA","BKN Sat 8:00PM","759","39.95","78%","-2.2%","19","96.0","19","15","259","14","90","39","15","9","25","0","0","0","1"
"*05uif*","Jalen Suggs","ORL","G","111","420","","758","50.53","94%","+0.6%","15","75.0","27","4","205","11","59","72","26","9","43","3","1","0","0"
"*05qtq*","Tre Jones","CHI","G","112","ASS","@IND Sat 7:30PM","756","50.4","65%","-5.9%","15","61.0","6","11","188","11","53","78","29","4","25","0","0","0","1"
"*05uuq*","Jock Landale","MEM","C","113","FA","","756","37.8","37%","+0.1%","20","79.0","24","12","225","44","109","30","10","8","22","0","0","0","1"
"*06v5g*","Jeremiah Fears","NO","G","114","FA","@GS Sat 8:30PM","754","39.68","74%","-1.3%","19","133.0","23","12","287","13","61","52","29","3","44","0","0","0","0"
"*06210*","Paolo Banchero","ORL","F","115","PRO","","749","62.42","100%","0%","12","96.0","11","26","260","11","104","49","9","11","32","1","0","0","5"
"*04ewm*","Jarrett Allen","CLE","C","116","9/11ST","","744","49.6","99%","-0.4%","15","61.0","0","15","215","36","114","27","15","13","24","0","0","0","3"
"*062dn*","Julian Champagnie","SA","F","117","9/11FT","","744","41.33","38%","+0.1%","18","89.0","41","8","203","19","98","26","17","9","21","0","0","0","3"
"*04qrm*","Collin Sexton","CHA","G","118","PartyMar","TOR Sat 6:00PM","743","41.28","88%","-1.8%","18","103.0","23","11","289","7","39","80","11","2","45","0","0","0","1"
"*06mk3*","Matas Buzelis","CHI","F","119","GOD","@IND Sat 7:30PM","742","41.22","97%","-0.6%","18","103.0","28","8","243","17","95","25","12","24","34","0","0","0","1"
"*02nfz*","Draymond Green","GS","F,C","120","GWBush","NO Sat 8:30PM","739","43.47","89%","-0.8%","17","77.0","27","8","142","15","101","101","14","15","55","3","0","0","0"
"*06v80*","Ryan Kalkbrenner","CHA","C","121","GN","TOR Sat 6:00PM","736","43.29","80%","-1.4%","17","16.0","0","7","156","53","114","6","13","32","25","0","0","0","2"
"*042n7*","Domantas Sabonis","SAC","C","122","Bomb","","730","66.36","99%","-0.5%","11","71.0","4","14","189","37","135","41","13","2","28","0","0","0","9"
"*06212*","Jabari Smith","HOU","F,C","123","GN","","725","48.33","94%","+0.5%","15","102.0","34","8","226","22","101","27","12","12","16","3","0","0","2"
"*06mlz*","Cam Spencer","MEM","G","124","FA","","720","36","33%","+4.3%","20","77.0","42","4","200","5","42","71","14","2","21","0","0","0","0"
"*06216*","Shaedon Sharpe","POR","G,F","125","TRUMP","","713","47.53","99%","-0.2%","15","151.0","25","16","327","19","75","31","20","4","42","2","0","0","0"
"*0621t*","Peyton Watson","DEN","F","126","GWBush","@PHO Sat 9:00PM","710","39.44","65%","+3.7%","18","67.0","19","8","181","25","87","30","19","19","25","0","0","0","1"
"*06mka*","Tristan da Silva","ORL","F","127","FA","","709","35.45","50%","-4.7%","20","91.0","37","5","226","19","77","26","16","5","17","0","0","0","0"
"*03el5*","Kristaps Porzingis","ATL","F,C","128","GWBush","","705","58.75","99%","+0.2%","12","80.0","20","9","224","19","71","39","5","19","11","0","0","0","1"
"*05uio*","Moses Moody","GS","G,F","129","L Bozo","NO Sat 8:30PM","699","38.83","53%","-4.8%","18","100.0","47","6","220","13","61","27","17","13","23","0","0","0","0"
"*049kb*","DeAaron Fox","SA","G","130","Penta","","689","68.9","99%","+0.1%","10","91.0","23","9","240","10","36","69","14","4","32","1","0","0","3"
"*03al0*","Aaron Gordon","DEN","F","131","9/11FT","@PHO Sat 9:00PM","688","52.92","93%","-3.2%","13","72.0","28","8","244","19","77","17","10","3","18","0","0","0","2"
"*06ccf*","Ausar Thompson","DET","G,F","132","ASS","@MIA Sat 8:00PM","684","45.6","99%","-0.1%","15","75.0","5","23","180","29","88","43","24","12","20","2","0","0","2"
"*05ujc*","Ayo Dosunmu","CHI","G,F","133","GN","@IND Sat 7:30PM","679","42.44","73%","-0.6%","16","74.0","29","7","251","7","41","46","7","4","20","0","0","0","0"
"*04ewn*","OG Anunoby","NY","F","134","Penta","","674","56.17","98%","-0.2%","12","77.0","31","6","190","19","67","26","23","8","22","0","0","0","1"
"*051op*","Rui Hachimura","LAL","F","135","PartyMar","","673","39.59","68%","-1.3%","17","78.0","33","9","252","14","66","17","10","4","19","0","0","0","0"
"*04ex8*","Dillon Brooks","PHO","G,F","136","UBER","DEN Sat 9:00PM","661","47.21","83%","-0.1%","14","133.0","35","7","296","11","45","24","25","2","32","5","0","0","0"
"*04qrw*","Kevin Huerter","CHI","G,F","137","HAIRY","@IND Sat 7:30PM","661","38.88","50%","-12.6%","17","85.0","24","5","212","9","59","45","14","14","22","1","1","0","0"
"*04qs1*","Anfernee Simons","BOS","G","138","BALL","@MIN Sat 5:00PM","659","36.61","90%","-0.7%","18","113.0","47","4","250","6","42","48","8","4","25","0","0","0","0"
"*05qty*","Jalen Smith","CHI","C","139","FA","@IND Sat 7:30PM","658","36.56","37%","-2.5%","18","71.0","29","6","180","33","105","22","5","12","18","0","0","0","2"
"*06mkc*","Jaylon Tyson","CLE","G,F","140","GN","","653","43.53","52%","-1.6%","15","60.0","30","5","167","22","67","26","18","10","14","0","0","0","0"
"*06mlq*","Pelle Larsson","MIA","G,F","141","FA","DET Sat 8:00PM","652","34.32","37%","-1%","19","76.0","23","11","191","9","55","67","12","5","24","0","0","0","0"
"*042n6*","Jakob Poeltl","TOR","C","142","TRUMP","@CHA Sat 6:00PM","647","46.21","95%","-0.4%","14","23.0","0","18","150","41","114","26","10","8","18","0","0","0","2"
"*03nwn*","Bobby Portis","MIL","F,C","143","TRUMP","BKN Sat 8:00PM","643","32.15","80%","+0.3%","20","96.0","30","5","217","23","111","25","9","1","22","3","0","0","0"
"*06mll*","Jaylen Wells","MEM","G,F","144","FA","","643","32.15","59%","+3%","20","114.0","34","11","224","25","71","35","14","1","14","0","0","0","0"
"*06ccd*","Noah Clowney","BKN","F,C","146","GOD","@MIL Sat 8:00PM","642","35.67","65%","+6.5%","18","102.0","38","14","224","12","67","30","13","13","31","1","0","0","0"
"*051oy*","Goga Bitadze","ORL","C","145","FA","","642","33.79","38%","-1.1%","19","18.0","2","8","119","33","98","27","13","22","11","2","0","0","0"
"*0621i*","Jake LaRavia","LAL","F","147","FA","","640","35.56","46%","-3.6%","18","65.0","18","13","168","20","71","37","23","5","19","0","0","0","0"
"*05qub*","Isaiah Stewart","DET","F,C","148","PartyMar","@MIA Sat 8:00PM","637","39.81","63%","-2.7%","16","58.0","17","9","163","32","100","21","3","29","20","2","0","0","2"
"*027oz*","Kawhi Leonard","LAC","F","149","Penta","DAL Sat 10:00PM","633","70.33","98%","+0.3%","9","76.0","21","1","224","5","45","26","20","4","19","0","0","0","1"
"*05ujs*","Sandro Mamukelashvili","TOR","F,C","150","420","@CHA Sat 6:00PM","628","34.89","33%","+3.6%","18","54.0","20","7","183","22","72","33","9","7","15","0","0","0","0"
"*06mlr*","Jamal Shead","TOR","G","151","GN","@CHA Sat 6:00PM","624","32.84","31%","+1.3%","19","49.0","19","7","116","5","30","105","16","2","22","0","0","0","0"
"*051ps*","Terance Mann","BKN","G,F","152","FA","@MIL Sat 8:00PM","622","34.56","28%","-4.8%","18","70.0","19","5","161","29","62","67","12","3","19","2","0","0","0"
"*05uiw*","Isaiah Jackson","IND","C","153","FA","CHI Sat 7:30PM","621","32.68","54%","-6.6%","19","42.0","0","10","153","44","105","19","14","13","22","1","0","0","3"
"*05y9y*","Brandon Williams","DAL","G","154","UBER","@LAC Sat 10:00PM","620","34.44","54%","-5%","18","107.0","11","13","197","12","48","70","27","4","38","0","0","0","0"
"*042n2*","Kris Dunn","LAC","G","155","FA","DAL Sat 10:00PM","616","32.42","30%","+1.5%","19","59.0","18","6","150","17","51","49","30","4","26","2","1","0","0"
"*06mkk*","Ryan Dunn","PHO","F","156","FA","DEN Sat 9:00PM","615","38.44","47%","-5.3%","16","59.0","16","5","134","30","77","30","22","11","16","0","0","0","1"
"*06cab*","Jarace Walker","IND","F","157","FA","CHI Sat 7:30PM","615","32.37","42%","-0.3%","19","126.0","30","9","199","13","103","47","12","9","40","0","0","0","0"
"*04ewk*","John Collins","LAC","F","158","L Bozo","DAL Sat 10:00PM","610","32.11","84%","-2.1%","19","89.0","17","8","219","23","93","10","14","11","30","0","0","0","0"
"*05ux3*","Jordan Goodwin","PHO","G","159","FA","DEN Sat 9:00PM","609","35.82","34%","-0.7%","17","71.0","20","3","139","34","78","34","25","3","21","0","0","0","1"
"*0622a*","Vince Williams","MEM","G,F","160","9/11ST","","607","40.47","61%","+0.9%","15","74.0","19","4","127","16","72","84","15","6","35","2","0","0","1"
"*05wqo*","Dru Smith","MIA","G","161","FA","DET Sat 8:00PM","606","31.89","15%","-1.4%","19","55.0","16","5","118","18","49","55","30","4","20","0","0","0","0"
"*06228*","Josh Minott","BOS","F","162","FA","@MIN Sat 5:00PM","598","35.18","31%","-3.1%","17","46.0","20","4","132","30","86","24","15","6","11","0","0","0","1"
"*06mjt*","Zaccharie Risacher","ATL","F","163","FA","","597","35.12","77%","-2.4%","17","93.0","27","9","201","12","47","27","17","12","14","0","0","0","0"
